,zipcode,Quarter,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate
514,78655,2022-07,71276.8684,520.4899930411716,-0.0159,0.002,Condo/Co-op,0.016,0.0,0.105
515,78655,2022-10,71276.8684,543.8412714585633,-0.0159,0.002,Condo/Co-op,0.016,0.0,0.105
516,78655,2022-04,71276.8684,493.8764550844589,-0.0159,0.002,Multi-Family (2-4 Unit),0.016,0.0,0.105
517,78655,2022-07,71276.8684,520.4899930411716,-0.0159,0.002,Multi-Family (2-4 Unit),0.016,0.0,0.105
518,78655,2022-10,71276.8684,543.8412714585633,-0.0159,0.002,Multi-Family (2-4 Unit),0.016,0.0,0.105
519,78655,2022-04,71276.8684,493.8764550844589,-0.0159,0.002,Single Family Residential,0.016,0.0,0.105
520,78655,2022-07,71276.8684,520.4899930411716,-0.0159,0.002,Single Family Residential,0.016,0.0,0.105
521,78655,2022-10,71276.8684,543.8412714585633,-0.0159,0.002,Single Family Residential,0.016,0.0,0.105
522,78655,2022-04,71276.8684,493.8764550844589,-0.0159,0.002,Townhouse,0.016,0.0,0.105
523,78655,2022-07,71276.8684,520.4899930411716,-0.0159,0.002,Townhouse,0.016,0.0,0.105
524,78655,2022-10,71276.8684,543.8412714585633,-0.0159,0.002,Townhouse,0.016,0.0,0.105
525,78656,2022-04,61758.9809,493.8764550844589,-0.0942,0.0,All Residential,0.012,0.0,0.104
526,78656,2022-07,61758.9809,520.4899930411716,-0.0942,0.0,All Residential,0.012,0.0,0.104
527,78656,2022-10,61758.9809,543.8412714585633,-0.0942,0.0,All Residential,0.012,0.0,0.104
528,78656,2022-04,61758.9809,493.8764550844589,-0.0942,0.0,Condo/Co-op,0.012,0.0,0.104
529,78656,2022-07,61758.9809,520.4899930411716,-0.0942,0.0,Condo/Co-op,0.012,0.0,0.104
530,78656,2022-10,61758.9809,543.8412714585633,-0.0942,0.0,Condo/Co-op,0.012,0.0,0.104
531,78656,2022-04,61758.9809,493.8764550844589,-0.0942,0.0,Multi-Family (2-4 Unit),0.012,0.0,0.104
532,78656,2022-07,61758.9809,520.4899930411716,-0.0942,0.0,Multi-Family (2-4 Unit),0.012,0.0,0.104
533,78656,2022-10,61758.9809,543.8412714585633,-0.0942,0.0,Multi-Family (2-4 Unit),0.012,0.0,0.104
534,78656,2022-04,61758.9809,493.8764550844589,-0.0942,0.0,Single Family Residential,0.012,0.0,0.104
535,78656,2022-07,61758.9809,520.4899930411716,-0.0942,0.0,Single Family Residential,0.012,0.0,0.104
536,78656,2022-10,61758.9809,543.8412714585633,-0.0942,0.0,Single Family Residential,0.012,0.0,0.104
537,78656,2022-04,61758.9809,493.8764550844589,-0.0942,0.0,Townhouse,0.012,0.0,0.104
538,78656,2022-07,61758.9809,520.4899930411716,-0.0942,0.0,Townhouse,0.012,0.0,0.104
539,78656,2022-10,61758.9809,543.8412714585633,-0.0942,0.0,Townhouse,0.012,0.0,0.104
540,78659,2022-04,64452.5423,493.8764550844589,-0.0302,0.0,All Residential,0.042,0.005,0.048
541,78659,2022-07,64452.5423,520.4899930411716,-0.0302,0.0,All Residential,0.042,0.005,0.048
542,78659,2022-10,64452.5423,543.8412714585633,-0.0302,0.0,All Residential,0.042,0.005,0.048
543,78659,2022-04,64452.5423,493.8764550844589,-0.0302,0.0,Condo/Co-op,0.042,0.005,0.048
544,78659,2022-07,64452.5423,520.4899930411716,-0.0302,0.0,Condo/Co-op,0.042,0.005,0.048
545,78659,2022-10,64452.5423,543.8412714585633,-0.0302,0.0,Condo/Co-op,0.042,0.005,0.048
546,78659,2022-04,64452.5423,493.8764550844589,-0.0302,0.0,Multi-Family (2-4 Unit),0.042,0.005,0.048
547,78659,2022-07,64452.5423,520.4899930411716,-0.0302,0.0,Multi-Family (2-4 Unit),0.042,0.005,0.048
548,78659,2022-10,64452.5423,543.8412714585633,-0.0302,0.0,Multi-Family (2-4 Unit),0.042,0.005,0.048
549,78659,2022-04,64452.5423,493.8764550844589,-0.0302,0.0,Single Family Residential,0.042,0.005,0.048
550,78659,2022-07,64452.5423,520.4899930411716,-0.0302,0.0,Single Family Residential,0.042,0.005,0.048
551,78659,2022-10,64452.5423,543.8412714585633,-0.0302,0.0,Single Family Residential,0.042,0.005,0.048
552,78659,2022-04,64452.5423,493.8764550844589,-0.0302,0.0,Townhouse,0.042,0.005,0.048
553,78659,2022-07,64452.5423,520.4899930411716,-0.0302,0.0,Townhouse,0.042,0.005,0.048
554,78659,2022-10,64452.5423,543.8412714585633,-0.0302,0.0,Townhouse,0.042,0.005,0.048
555,78660,2022-04,93312.7725,493.8764550844589,0.0337,0.025,All Residential,0.08,0.003,0.044
556,78660,2022-07,93312.7725,520.4899930411716,0.0337,0.025,All Residential,0.08,0.003,0.044
557,78660,2022-10,93312.7725,543.8412714585633,0.0337,0.025,All Residential,0.08,0.003,0.044
558,78660,2022-04,93312.7725,493.8764550844589,0.0337,0.025,Condo/Co-op,0.08,0.003,0.044
559,78660,2022-07,93312.7725,520.4899930411716,0.0337,0.025,Condo/Co-op,0.08,0.003,0.044
560,78660,2022-10,93312.7725,543.8412714585633,0.0337,0.025,Condo/Co-op,0.08,0.003,0.044
561,78660,2022-04,93312.7725,493.8764550844589,0.0337,0.025,Multi-Family (2-4 Unit),0.08,0.003,0.044
562,78660,2022-07,93312.7725,520.4899930411716,0.0337,0.025,Multi-Family (2-4 Unit),0.08,0.003,0.044
563,78660,2022-10,93312.7725,543.8412714585633,0.0337,0.025,Multi-Family (2-4 Unit),0.08,0.003,0.044
564,78660,2022-04,93312.7725,493.8764550844589,0.0337,0.025,Single Family Residential,0.08,0.003,0.044
565,78660,2022-07,93312.7725,520.4899930411716,0.0337,0.025,Single Family Residential,0.08,0.003,0.044
566,78660,2022-10,93312.7725,543.8412714585633,0.0337,0.025,Single Family Residential,0.08,0.003,0.044
567,78660,2022-04,93312.7725,493.8764550844589,0.0337,0.025,Townhouse,0.08,0.003,0.044
568,78660,2022-07,93312.7725,520.4899930411716,0.0337,0.025,Townhouse,0.08,0.003,0.044
569,78660,2022-10,93312.7725,543.8412714585633,0.0337,0.025,Townhouse,0.08,0.003,0.044
570,78661,2022-04,33221.9839,493.8764550844589,0.0067,0.0,All Residential,0.0,0.0,0.027
571,78661,2022-07,33221.9839,520.4899930411716,0.0067,0.0,All Residential,0.0,0.0,0.027
572,78661,2022-10,33221.9839,543.8412714585633,0.0067,0.0,All Residential,0.0,0.0,0.027
573,78661,2022-04,33221.9839,493.8764550844589,0.0067,0.0,Condo/Co-op,0.0,0.0,0.027
574,78661,2022-07,33221.9839,520.4899930411716,0.0067,0.0,Condo/Co-op,0.0,0.0,0.027
575,78661,2022-10,33221.9839,543.8412714585633,0.0067,0.0,Condo/Co-op,0.0,0.0,0.027
576,78661,2022-04,33221.9839,493.8764550844589,0.0067,0.0,Multi-Family (2-4 Unit),0.0,0.0,0.027
577,78661,2022-07,33221.9839,520.4899930411716,0.0067,0.0,Multi-Family (2-4 Unit),0.0,0.0,0.027
578,78661,2022-10,33221.9839,543.8412714585633,0.0067,0.0,Multi-Family (2-4 Unit),0.0,0.0,0.027
579,78661,2022-04,33221.9839,493.8764550844589,0.0067,0.0,Single Family Residential,0.0,0.0,0.027
580,78661,2022-07,33221.9839,520.4899930411716,0.0067,0.0,Single Family Residential,0.0,0.0,0.027
581,78661,2022-10,33221.9839,543.8412714585633,0.0067,0.0,Single Family Residential,0.0,0.0,0.027
582,78661,2022-04,33221.9839,493.8764550844589,0.0067,0.0,Townhouse,0.0,0.0,0.027
583,78661,2022-07,33221.9839,520.4899930411716,0.0067,0.0,Townhouse,0.0,0.0,0.027
584,78661,2022-10,33221.9839,543.8412714585633,0.0067,0.0,Townhouse,0.0,0.0,0.027
585,78662,2022-04,80206.2534,493.8764550844589,-0.0258,0.0,All Residential,0.111,0.0,0.028
586,78662,2022-07,80206.2534,520.4899930411716,-0.0258,0.0,All Residential,0.111,0.0,0.028
587,78662,2022-10,80206.2534,543.8412714585633,-0.0258,0.0,All Residential,0.111,0.0,0.028
588,78662,2022-04,80206.2534,493.8764550844589,-0.0258,0.0,Condo/Co-op,0.111,0.0,0.028
589,78662,2022-07,80206.2534,520.4899930411716,-0.0258,0.0,Condo/Co-op,0.111,0.0,0.028
590,78662,2022-10,80206.2534,543.8412714585633,-0.0258,0.0,Condo/Co-op,0.111,0.0,0.028
591,78662,2022-04,80206.2534,493.8764550844589,-0.0258,0.0,Multi-Family (2-4 Unit),0.111,0.0,0.028
592,78662,2022-07,80206.2534,520.4899930411716,-0.0258,0.0,Multi-Family (2-4 Unit),0.111,0.0,0.028
593,78662,2022-10,80206.2534,543.8412714585633,-0.0258,0.0,Multi-Family (2-4 Unit),0.111,0.0,0.028
594,78662,2022-04,80206.2534,493.8764550844589,-0.0258,0.0,Single Family Residential,0.111,0.0,0.028
595,78662,2022-07,80206.2534,520.4899930411716,-0.0258,0.0,Single Family Residential,0.111,0.0,0.028
596,78662,2022-10,80206.2534,543.8412714585633,-0.0258,0.0,Single Family Residential,0.111,0.0,0.028
597,78662,2022-04,80206.2534,493.8764550844589,-0.0258,0.0,Townhouse,0.111,0.0,0.028
598,78662,2022-07,80206.2534,520.4899930411716,-0.0258,0.0,Townhouse,0.111,0.0,0.028
599,78662,2022-10,80206.2534,543.8412714585633,-0.0258,0.0,Townhouse,0.111,0.0,0.028
600,78664,2022-04,83546.0166,493.8764550844589,0.0755,0.027,All Residential,0.103,0.013,0.083
601,78664,2022-07,83546.0166,520.4899930411716,0.0755,0.027,All Residential,0.103,0.013,0.083
602,78664,2022-10,83546.0166,543.8412714585633,0.0755,0.027,All Residential,0.103,0.013,0.083
603,78664,2022-04,83546.0166,493.8764550844589,0.0755,0.027,Condo/Co-op,0.103,0.013,0.083
604,78664,2022-07,83546.0166,520.4899930411716,0.0755,0.027,Condo/Co-op,0.103,0.013,0.083
605,78664,2022-10,83546.0166,543.8412714585633,0.0755,0.027,Condo/Co-op,0.103,0.013,0.083
606,78664,2022-04,83546.0166,493.8764550844589,0.0755,0.027,Multi-Family (2-4 Unit),0.103,0.013,0.083
607,78664,2022-07,83546.0166,520.4899930411716,0.0755,0.027,Multi-Family (2-4 Unit),0.103,0.013,0.083
608,78664,2022-10,83546.0166,543.8412714585633,0.0755,0.027,Multi-Family (2-4 Unit),0.103,0.013,0.083
609,78664,2022-04,83546.0166,493.8764550844589,0.0755,0.027,Single Family Residential,0.103,0.013,0.083
610,78664,2022-07,83546.0166,520.4899930411716,0.0755,0.027,Single Family Residential,0.103,0.013,0.083
611,78664,2022-10,83546.0166,543.8412714585633,0.0755,0.027,Single Family Residential,0.103,0.013,0.083
612,78664,2022-04,83546.0166,493.8764550844589,0.0755,0.027,Townhouse,0.103,0.013,0.083
613,78664,2022-07,83546.0166,520.4899930411716,0.0755,0.027,Townhouse,0.103,0.013,0.083
614,78664,2022-10,83546.0166,543.8412714585633,0.0755,0.027,Townhouse,0.103,0.013,0.083
615,78665,2022-04,100528.2417,493.8764550844589,0.0338,0.052,All Residential,0.07,0.005,0.052
616,78665,2022-07,100528.2417,520.4899930411716,0.0338,0.052,All Residential,0.07,0.005,0.052
617,78665,2022-10,100528.2417,543.8412714585633,0.0338,0.052,All Residential,0.07,0.005,0.052
618,78665,2022-04,100528.2417,493.8764550844589,0.0338,0.052,Condo/Co-op,0.07,0.005,0.052
619,78665,2022-07,100528.2417,520.4899930411716,0.0338,0.052,Condo/Co-op,0.07,0.005,0.052
620,78665,2022-10,100528.2417,543.8412714585633,0.0338,0.052,Condo/Co-op,0.07,0.005,0.052
621,78665,2022-04,100528.2417,493.8764550844589,0.0338,0.052,Multi-Family (2-4 Unit),0.07,0.005,0.052
622,78665,2022-07,100528.2417,520.4899930411716,0.0338,0.052,Multi-Family (2-4 Unit),0.07,0.005,0.052
623,78665,2022-10,100528.2417,543.8412714585633,0.0338,0.052,Multi-Family (2-4 Unit),0.07,0.005,0.052
624,78665,2022-04,100528.2417,493.8764550844589,0.0338,0.052,Single Family Residential,0.07,0.005,0.052
625,78665,2022-07,100528.2417,520.4899930411716,0.0338,0.052,Single Family Residential,0.07,0.005,0.052
626,78665,2022-10,100528.2417,543.8412714585633,0.0338,0.052,Single Family Residential,0.07,0.005,0.052
627,78665,2022-04,100528.2417,493.8764550844589,0.0338,0.052,Townhouse,0.07,0.005,0.052
628,78665,2022-07,100528.2417,520.4899930411716,0.0338,0.052,Townhouse,0.07,0.005,0.052
629,78665,2022-10,100528.2417,543.8412714585633,0.0338,0.052,Townhouse,0.07,0.005,0.052
630,78666,2022-04,51157.5616,493.8764550844589,0.058,0.023,All Residential,0.132,0.004,0.128
631,78666,2022-07,51157.5616,520.4899930411716,0.058,0.023,All Residential,0.132,0.004,0.128
632,78666,2022-10,51157.5616,543.8412714585633,0.058,0.023,All Residential,0.132,0.004,0.128
633,78666,2022-04,51157.5616,493.8764550844589,0.058,0.023,Condo/Co-op,0.132,0.004,0.128
634,78666,2022-07,51157.5616,520.4899930411716,0.058,0.023,Condo/Co-op,0.132,0.004,0.128
635,78666,2022-10,51157.5616,543.8412714585633,0.058,0.023,Condo/Co-op,0.132,0.004,0.128
636,78666,2022-04,51157.5616,493.8764550844589,0.058,0.023,Multi-Family (2-4 Unit),0.132,0.004,0.128
637,78666,2022-07,51157.5616,520.4899930411716,0.058,0.023,Multi-Family (2-4 Unit),0.132,0.004,0.128
638,78666,2022-10,51157.5616,543.8412714585633,0.058,0.023,Multi-Family (2-4 Unit),0.132,0.004,0.128
639,78666,2022-04,51157.5616,493.8764550844589,0.058,0.023,Single Family Residential,0.132,0.004,0.128
640,78666,2022-07,51157.5616,520.4899930411716,0.058,0.023,Single Family Residential,0.132,0.004,0.128
641,78666,2022-10,51157.5616,543.8412714585633,0.058,0.023,Single Family Residential,0.132,0.004,0.128
642,78666,2022-04,51157.5616,493.8764550844589,0.058,0.023,Townhouse,0.132,0.004,0.128
643,78666,2022-07,51157.5616,520.4899930411716,0.058,0.023,Townhouse,0.132,0.004,0.128
644,78666,2022-10,51157.5616,543.8412714585633,0.058,0.023,Townhouse,0.132,0.004,0.128
645,78669,2022-04,141212.3787,493.8764550844589,0.0353,0.019,All Residential,0.059,0.0,0.019
646,78669,2022-07,141212.3787,520.4899930411716,0.0353,0.019,All Residential,0.059,0.0,0.019
647,78669,2022-10,141212.3787,543.8412714585633,0.0353,0.019,All Residential,0.059,0.0,0.019
648,78669,2022-04,141212.3787,493.8764550844589,0.0353,0.019,Condo/Co-op,0.059,0.0,0.019
649,78669,2022-07,141212.3787,520.4899930411716,0.0353,0.019,Condo/Co-op,0.059,0.0,0.019
650,78669,2022-10,141212.3787,543.8412714585633,0.0353,0.019,Condo/Co-op,0.059,0.0,0.019
651,78669,2022-04,141212.3787,493.8764550844589,0.0353,0.019,Multi-Family (2-4 Unit),0.059,0.0,0.019
652,78669,2022-07,141212.3787,520.4899930411716,0.0353,0.019,Multi-Family (2-4 Unit),0.059,0.0,0.019
653,78669,2022-10,141212.3787,543.8412714585633,0.0353,0.019,Multi-Family (2-4 Unit),0.059,0.0,0.019
654,78669,2022-04,141212.3787,493.8764550844589,0.0353,0.019,Single Family Residential,0.059,0.0,0.019
655,78669,2022-07,141212.3787,520.4899930411716,0.0353,0.019,Single Family Residential,0.059,0.0,0.019
656,78669,2022-10,141212.3787,543.8412714585633,0.0353,0.019,Single Family Residential,0.059,0.0,0.019
657,78669,2022-04,141212.3787,493.8764550844589,0.0353,0.019,Townhouse,0.059,0.0,0.019
658,78669,2022-07,141212.3787,520.4899930411716,0.0353,0.019,Townhouse,0.059,0.0,0.019
659,78669,2022-10,141212.3787,543.8412714585633,0.0353,0.019,Townhouse,0.059,0.0,0.019
660,78676,2022-04,82694.7408,493.8764550844589,-0.009,0.024,All Residential,0.045,0.0,0.051
661,78676,2022-07,82694.7408,520.4899930411716,-0.009,0.024,All Residential,0.045,0.0,0.051
662,78676,2022-10,82694.7408,543.8412714585633,-0.009,0.024,All Residential,0.045,0.0,0.051
663,78676,2022-04,82694.7408,493.8764550844589,-0.009,0.024,Condo/Co-op,0.045,0.0,0.051
664,78676,2022-07,82694.7408,520.4899930411716,-0.009,0.024,Condo/Co-op,0.045,0.0,0.051
665,78676,2022-10,82694.7408,543.8412714585633,-0.009,0.024,Condo/Co-op,0.045,0.0,0.051
666,78676,2022-04,82694.7408,493.8764550844589,-0.009,0.024,Multi-Family (2-4 Unit),0.045,0.0,0.051
667,78676,2022-07,82694.7408,520.4899930411716,-0.009,0.024,Multi-Family (2-4 Unit),0.045,0.0,0.051
668,78676,2022-10,82694.7408,543.8412714585633,-0.009,0.024,Multi-Family (2-4 Unit),0.045,0.0,0.051
669,78676,2022-04,82694.7408,493.8764550844589,-0.009,0.024,Single Family Residential,0.045,0.0,0.051
670,78676,2022-07,82694.7408,520.4899930411716,-0.009,0.024,Single Family Residential,0.045,0.0,0.051
671,78676,2022-10,82694.7408,543.8412714585633,-0.009,0.024,Single Family Residential,0.045,0.0,0.051
672,78676,2022-04,82694.7408,493.8764550844589,-0.009,0.024,Townhouse,0.045,0.0,0.051
673,78676,2022-07,82694.7408,520.4899930411716,-0.009,0.024,Townhouse,0.045,0.0,0.051
674,78676,2022-10,82694.7408,543.8412714585633,-0.009,0.024,Townhouse,0.045,0.0,0.051
675,78681,2022-04,113732.7683,493.8764550844589,0.0368,0.032,All Residential,0.055,0.011,0.036
676,78681,2022-07,113732.7683,520.4899930411716,0.0368,0.032,All Residential,0.055,0.011,0.036
677,78681,2022-10,113732.7683,543.8412714585633,0.0368,0.032,All Residential,0.055,0.011,0.036
678,78681,2022-04,113732.7683,493.8764550844589,0.0368,0.032,Condo/Co-op,0.055,0.011,0.036
679,78681,2022-07,113732.7683,520.4899930411716,0.0368,0.032,Condo/Co-op,0.055,0.011,0.036
680,78681,2022-10,113732.7683,543.8412714585633,0.0368,0.032,Condo/Co-op,0.055,0.011,0.036
681,78681,2022-04,113732.7683,493.8764550844589,0.0368,0.032,Multi-Family (2-4 Unit),0.055,0.011,0.036
682,78681,2022-07,113732.7683,520.4899930411716,0.0368,0.032,Multi-Family (2-4 Unit),0.055,0.011,0.036
683,78681,2022-10,113732.7683,543.8412714585633,0.0368,0.032,Multi-Family (2-4 Unit),0.055,0.011,0.036
684,78681,2022-04,113732.7683,493.8764550844589,0.0368,0.032,Single Family Residential,0.055,0.011,0.036
685,78681,2022-07,113732.7683,520.4899930411716,0.0368,0.032,Single Family Residential,0.055,0.011,0.036
686,78681,2022-10,113732.7683,543.8412714585633,0.0368,0.032,Single Family Residential,0.055,0.011,0.036
687,78681,2022-04,113732.7683,493.8764550844589,0.0368,0.032,Townhouse,0.055,0.011,0.036
688,78681,2022-07,113732.7683,520.4899930411716,0.0368,0.032,Townhouse,0.055,0.011,0.036
689,78681,2022-10,113732.7683,543.8412714585633,0.0368,0.032,Townhouse,0.055,0.011,0.036
690,78701,2022-04,133454.7869,493.8764550844589,-0.0079,0.109,All Residential,0.125,0.022,0.047
691,78701,2022-07,133454.7869,520.4899930411716,-0.0079,0.109,All Residential,0.125,0.022,0.047
692,78701,2022-10,133454.7869,543.8412714585633,-0.0079,0.109,All Residential,0.125,0.022,0.047
693,78701,2022-04,133454.7869,493.8764550844589,-0.0079,0.109,Condo/Co-op,0.125,0.022,0.047
694,78701,2022-07,133454.7869,520.4899930411716,-0.0079,0.109,Condo/Co-op,0.125,0.022,0.047
695,78701,2022-10,133454.7869,543.8412714585633,-0.0079,0.109,Condo/Co-op,0.125,0.022,0.047
696,78701,2022-04,133454.7869,493.8764550844589,-0.0079,0.109,Multi-Family (2-4 Unit),0.125,0.022,0.047
697,78701,2022-07,133454.7869,520.4899930411716,-0.0079,0.109,Multi-Family (2-4 Unit),0.125,0.022,0.047
698,78701,2022-10,133454.7869,543.8412714585633,-0.0079,0.109,Multi-Family (2-4 Unit),0.125,0.022,0.047
699,78701,2022-04,133454.7869,493.8764550844589,-0.0079,0.109,Single Family Residential,0.125,0.022,0.047
700,78701,2022-07,133454.7869,520.4899930411716,-0.0079,0.109,Single Family Residential,0.125,0.022,0.047
701,78701,2022-10,133454.7869,543.8412714585633,-0.0079,0.109,Single Family Residential,0.125,0.022,0.047
702,78701,2022-04,133454.7869,493.8764550844589,-0.0079,0.109,Townhouse,0.125,0.022,0.047
703,78701,2022-07,133454.7869,520.4899930411716,-0.0079,0.109,Townhouse,0.125,0.022,0.047
704,78701,2022-10,133454.7869,543.8412714585633,-0.0079,0.109,Townhouse,0.125,0.022,0.047
705,78702,2022-04,77641.3563,493.8764550844589,0.0695,0.041,All Residential,0.14,0.009,0.033
706,78702,2022-07,77641.3563,520.4899930411716,0.0695,0.041,All Residential,0.14,0.009,0.033
707,78702,2022-10,77641.3563,543.8412714585633,0.0695,0.041,All Residential,0.14,0.009,0.033
708,78702,2022-04,77641.3563,493.8764550844589,0.0695,0.041,Condo/Co-op,0.14,0.009,0.033
709,78702,2022-07,77641.3563,520.4899930411716,0.0695,0.041,Condo/Co-op,0.14,0.009,0.033
710,78702,2022-10,77641.3563,543.8412714585633,0.0695,0.041,Condo/Co-op,0.14,0.009,0.033
711,78702,2022-04,77641.3563,493.8764550844589,0.0695,0.041,Multi-Family (2-4 Unit),0.14,0.009,0.033
712,78702,2022-07,77641.3563,520.4899930411716,0.0695,0.041,Multi-Family (2-4 Unit),0.14,0.009,0.033
713,78702,2022-10,77641.3563,543.8412714585633,0.0695,0.041,Multi-Family (2-4 Unit),0.14,0.009,0.033
714,78702,2022-04,77641.3563,493.8764550844589,0.0695,0.041,Single Family Residential,0.14,0.009,0.033
715,78702,2022-07,77641.3563,520.4899930411716,0.0695,0.041,Single Family Residential,0.14,0.009,0.033
716,78702,2022-10,77641.3563,543.8412714585633,0.0695,0.041,Single Family Residential,0.14,0.009,0.033
717,78702,2022-04,77641.3563,493.8764550844589,0.0695,0.041,Townhouse,0.14,0.009,0.033
718,78702,2022-07,77641.3563,520.4899930411716,0.0695,0.041,Townhouse,0.14,0.009,0.033
719,78702,2022-10,77641.3563,543.8412714585633,0.0695,0.041,Townhouse,0.14,0.009,0.033
720,78703,2022-04,117081.0868,493.8764550844589,0.0145,0.032,All Residential,0.143,0.005,0.023
721,78703,2022-07,117081.0868,520.4899930411716,0.0145,0.032,All Residential,0.143,0.005,0.023
722,78703,2022-10,117081.0868,543.8412714585633,0.0145,0.032,All Residential,0.143,0.005,0.023
723,78703,2022-04,117081.0868,493.8764550844589,0.0145,0.032,Condo/Co-op,0.143,0.005,0.023
724,78703,2022-07,117081.0868,520.4899930411716,0.0145,0.032,Condo/Co-op,0.143,0.005,0.023
725,78703,2022-10,117081.0868,543.8412714585633,0.0145,0.032,Condo/Co-op,0.143,0.005,0.023
726,78703,2022-04,117081.0868,493.8764550844589,0.0145,0.032,Multi-Family (2-4 Unit),0.143,0.005,0.023
727,78703,2022-07,117081.0868,520.4899930411716,0.0145,0.032,Multi-Family (2-4 Unit),0.143,0.005,0.023
728,78703,2022-10,117081.0868,543.8412714585633,0.0145,0.032,Multi-Family (2-4 Unit),0.143,0.005,0.023
729,78703,2022-04,117081.0868,493.8764550844589,0.0145,0.032,Single Family Residential,0.143,0.005,0.023
730,78703,2022-07,117081.0868,520.4899930411716,0.0145,0.032,Single Family Residential,0.143,0.005,0.023
731,78703,2022-10,117081.0868,543.8412714585633,0.0145,0.032,Single Family Residential,0.143,0.005,0.023
732,78703,2022-04,117081.0868,493.8764550844589,0.0145,0.032,Townhouse,0.143,0.005,0.023
733,78703,2022-07,117081.0868,520.4899930411716,0.0145,0.032,Townhouse,0.143,0.005,0.023
734,78703,2022-10,117081.0868,543.8412714585633,0.0145,0.032,Townhouse,0.143,0.005,0.023
735,78704,2022-04,81720.6368,493.8764550844589,0.0164,0.048,All Residential,0.121,0.007,0.032
736,78704,2022-07,81720.6368,520.4899930411716,0.0164,0.048,All Residential,0.121,0.007,0.032
737,78704,2022-10,81720.6368,543.8412714585633,0.0164,0.048,All Residential,0.121,0.007,0.032
738,78704,2022-04,81720.6368,493.8764550844589,0.0164,0.048,Condo/Co-op,0.121,0.007,0.032
739,78704,2022-07,81720.6368,520.4899930411716,0.0164,0.048,Condo/Co-op,0.121,0.007,0.032
740,78704,2022-10,81720.6368,543.8412714585633,0.0164,0.048,Condo/Co-op,0.121,0.007,0.032
741,78704,2022-04,81720.6368,493.8764550844589,0.0164,0.048,Multi-Family (2-4 Unit),0.121,0.007,0.032
742,78704,2022-07,81720.6368,520.4899930411716,0.0164,0.048,Multi-Family (2-4 Unit),0.121,0.007,0.032
743,78704,2022-10,81720.6368,543.8412714585633,0.0164,0.048,Multi-Family (2-4 Unit),0.121,0.007,0.032
744,78704,2022-04,81720.6368,493.8764550844589,0.0164,0.048,Single Family Residential,0.121,0.007,0.032
745,78704,2022-07,81720.6368,520.4899930411716,0.0164,0.048,Single Family Residential,0.121,0.007,0.032
746,78704,2022-10,81720.6368,543.8412714585633,0.0164,0.048,Single Family Residential,0.121,0.007,0.032
747,78704,2022-04,81720.6368,493.8764550844589,0.0164,0.048,Townhouse,0.121,0.007,0.032
748,78704,2022-07,81720.6368,520.4899930411716,0.0164,0.048,Townhouse,0.121,0.007,0.032
749,78704,2022-10,81720.6368,543.8412714585633,0.0164,0.048,Townhouse,0.121,0.007,0.032
750,78705,2022-04,24049.2628,493.8764550844589,0.0675,0.052,All Residential,0.261,0.018,0.168
751,78705,2022-07,24049.2628,520.4899930411716,0.0675,0.052,All Residential,0.261,0.018,0.168
752,78705,2022-10,24049.2628,543.8412714585633,0.0675,0.052,All Residential,0.261,0.018,0.168
753,78705,2022-04,24049.2628,493.8764550844589,0.0675,0.052,Condo/Co-op,0.261,0.018,0.168
754,78705,2022-07,24049.2628,520.4899930411716,0.0675,0.052,Condo/Co-op,0.261,0.018,0.168
755,78705,2022-10,24049.2628,543.8412714585633,0.0675,0.052,Condo/Co-op,0.261,0.018,0.168
756,78705,2022-04,24049.2628,493.8764550844589,0.0675,0.052,Multi-Family (2-4 Unit),0.261,0.018,0.168
757,78705,2022-07,24049.2628,520.4899930411716,0.0675,0.052,Multi-Family (2-4 Unit),0.261,0.018,0.168
758,78705,2022-10,24049.2628,543.8412714585633,0.0675,0.052,Multi-Family (2-4 Unit),0.261,0.018,0.168
759,78705,2022-04,24049.2628,493.8764550844589,0.0675,0.052,Single Family Residential,0.261,0.018,0.168
760,78705,2022-07,24049.2628,520.4899930411716,0.0675,0.052,Single Family Residential,0.261,0.018,0.168
761,78705,2022-10,24049.2628,543.8412714585633,0.0675,0.052,Single Family Residential,0.261,0.018,0.168
762,78705,2022-04,24049.2628,493.8764550844589,0.0675,0.052,Townhouse,0.261,0.018,0.168
763,78705,2022-07,24049.2628,520.4899930411716,0.0675,0.052,Townhouse,0.261,0.018,0.168
764,78705,2022-10,24049.2628,543.8412714585633,0.0675,0.052,Townhouse,0.261,0.018,0.168
765,78712,2022-04,-1.0,493.8764550844589,0.5006,0.07,All Residential,0.135,0.01,0.345
766,78712,2022-07,-1.0,520.4899930411716,0.5006,0.07,All Residential,0.135,0.01,0.345
767,78712,2022-10,-1.0,543.8412714585633,0.5006,0.07,All Residential,0.135,0.01,0.345
768,78712,2022-04,-1.0,493.8764550844589,0.5006,0.07,Condo/Co-op,0.135,0.01,0.345
769,78712,2022-07,-1.0,520.4899930411716,0.5006,0.07,Condo/Co-op,0.135,0.01,0.345
770,78712,2022-10,-1.0,543.8412714585633,0.5006,0.07,Condo/Co-op,0.135,0.01,0.345
771,78712,2022-04,-1.0,493.8764550844589,0.5006,0.07,Multi-Family (2-4 Unit),0.135,0.01,0.345
