zipcode,year,unemployment_rate
78750,2011,0.061
78750,2012,0.06
78750,2013,0.066
78750,2014,0.07
78750,2015,0.075
78750,2016,0.063
78750,2017,0.067
78750,2018,0.061
78750,2019,0.052000000000000005
78750,2020,0.057
78750,2021,0.0523
78750,2022,0.0516
78751,2011,0.079
78751,2012,0.08800000000000001
78751,2013,0.08900000000000001
78751,2014,0.09
78751,2015,0.068
78751,2016,0.059000000000000004
78751,2017,0.049
78751,2018,0.04
78751,2019,0.039
78751,2020,0.044000000000000004
78751,2021,0.0347
78751,2022,0.0316
78752,2011,0.08900000000000001
78752,2012,0.092
78752,2013,0.085
78752,2014,0.078
78752,2015,0.07200000000000001
78752,2016,0.059000000000000004
78752,2017,0.043
78752,2018,0.049
78752,2019,0.045
78752,2020,0.034
78752,2021,0.0408
78752,2022,0.0365
78753,2011,0.08900000000000001
78753,2012,0.08800000000000001
78753,2013,0.08800000000000001
78753,2014,0.07400000000000001
78753,2015,0.057
78753,2016,0.054000000000000006
78753,2017,0.051
78753,2018,0.049
78753,2019,0.047
78753,2020,0.047
78753,2021,0.0423
78753,2022,0.0376
78754,2011,0.061
78754,2012,0.086
78754,2013,0.08900000000000001
78754,2014,0.095
78754,2015,0.092
78754,2016,0.086
78754,2017,0.07
78754,2018,0.053
78754,2019,0.039
78754,2020,0.043
78754,2021,0.0242
78754,2022,0.0097
78756,2011,0.046
78756,2012,0.037000000000000005
78756,2013,0.023
78756,2014,0.022000000000000002
78756,2015,0.024
78756,2016,0.021
78756,2017,0.012
78756,2018,0.013000000000000001
78756,2019,0.013999999999999999
78756,2020,0.012
78756,2021,0.0103
78756,2022,0.0091
78757,2011,0.055
78757,2012,0.057999999999999996
78757,2013,0.049
78757,2014,0.045
78757,2015,0.037000000000000005
78757,2016,0.032
78757,2017,0.026000000000000002
78757,2018,0.02
78757,2019,0.03
78757,2020,0.049
78757,2021,0.0313
78757,2022,0.0358
78758,2011,0.094
78758,2012,0.099
78758,2013,0.096
78758,2014,0.08900000000000001
78758,2015,0.076
78758,2016,0.053
78758,2017,0.045
78758,2018,0.04
78758,2019,0.039
78758,2020,0.052000000000000005
78758,2021,0.0378
78758,2022,0.0367
78759,2011,0.062
78759,2012,0.066
78759,2013,0.069
78759,2014,0.062
78759,2015,0.06
78759,2016,0.047
78759,2017,0.042
78759,2018,0.038
78759,2019,0.037000000000000005
78759,2020,0.052000000000000005
78759,2021,0.0346
78759,2022,0.0329
76511,2011,0.086
76511,2012,0.079
76511,2013,0.07200000000000001
76511,2014,0.157
76511,2015,0.10400000000000001
76511,2016,0.10800000000000001
76511,2017,0.076
76511,2018,0.055999999999999994
76511,2019,0.021
76511,2020,0.016
76511,2021,0.0257
76511,2022,0.0186
76530,2011,0.14
76530,2012,0.129
76530,2013,0.121
76530,2014,0.12300000000000001
76530,2015,0.078
76530,2016,0.052000000000000005
76530,2017,0.052000000000000005
76530,2018,0.017
76530,2019,0.048
76530,2020,0.053
76530,2021,0.0084
76530,2022,-0.0068
76537,2011,0.067
76537,2012,0.032
76537,2013,0.046
76537,2014,0.044000000000000004
76537,2015,0.043
76537,2016,0.028999999999999998
76537,2017,0.036000000000000004
76537,2018,0.027999999999999997
76537,2019,0.027999999999999997
76537,2020,0.025
76537,2021,0.0223
76537,2022,0.019
76573,2011,0.297
76573,2012,0.516
76573,2013,1.0
76573,2014,0.762
76573,2015,0.773
76573,2016,0.5
76573,2017,0.0
76573,2018,0.0
76573,2019,0.0
76573,2020,0.0
76573,2021,-0.0372
76573,2022,-0.0743
76574,2011,0.138
76574,2012,0.12300000000000001
76574,2013,0.134
76574,2014,0.107
76574,2015,0.102
76574,2016,0.065
76574,2017,0.054000000000000006
76574,2018,0.042
76574,2019,0.051
76574,2020,0.06
76574,2021,0.0327
76574,2022,0.0209
76577,2011,0.069
76577,2012,0.08199999999999999
76577,2013,0.1
76577,2014,0.095
76577,2015,0.096
76577,2016,0.09699999999999999
76577,2017,0.064
76577,2018,0.035
76577,2019,0.039
76577,2020,0.031
76577,2021,0.0295
76577,2022,0.0199
76578,2011,0.066
76578,2012,0.11199999999999999
76578,2013,0.128
76578,2014,0.12300000000000001
76578,2015,0.16399999999999998
76578,2016,0.135
76578,2017,0.102
76578,2018,0.07
76578,2019,0.091
76578,2020,0.063
76578,2021,0.065
76578,2022,0.0537
78626,2011,0.068
78626,2012,0.069
78626,2013,0.066
78626,2014,0.055
78626,2015,0.055
78626,2016,0.053
78626,2017,0.047
78626,2018,0.05
