ZipCode,Month,median_income,YrBuilt,SqFtLot,SqFtTotLiving,mobility_us,mobility_county,stockSPY,mobility_abroad,unemployment,mobility_state,Label
98028,2022-04,122501.5904,1993,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,911811.740763292
98028,2022-04,122501.5904,1994,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,911811.740763292
98028,2022-04,122501.5904,1995,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,911811.740763292
98028,2022-04,122501.5904,1996,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,911811.740763292
98028,2022-04,122501.5904,1997,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,912612.020721517
98028,2022-04,122501.5904,1998,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,911855.079094288
98028,2022-04,122501.5904,1999,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,924148.888199394
98028,2022-04,122501.5904,2000,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,922595.208871317
98028,2022-04,122501.5904,2001,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,922595.208871317
98028,2022-04,122501.5904,2002,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,921732.177122414
98028,2022-04,122501.5904,2003,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,924737.631429109
98028,2022-04,122501.5904,2004,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,922682.974263629
98028,2022-04,122501.5904,2005,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,924422.528133064
98028,2022-04,122501.5904,2006,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,920834.242622411
98028,2022-04,122501.5904,2007,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,921736.998478301
98028,2022-04,122501.5904,2008,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,918573.999369638
98028,2022-04,122501.5904,2009,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,944131.21874014
98028,2022-04,122501.5904,2010,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,944131.21874014
98028,2022-04,122501.5904,2011,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,959239.687212194
98028,2022-04,122501.5904,2012,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,959239.687212194
98028,2022-04,122501.5904,2013,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,958502.769492876
98028,2022-04,122501.5904,2014,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,963761.826540067
98028,2022-04,122501.5904,2015,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,959782.089755169
98028,2022-04,122501.5904,2016,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,956643.661968668
98028,2022-04,122501.5904,2017,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,952408.888644354
98028,2022-04,122501.5904,2018,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,938685.915724024
98028,2022-04,122501.5904,2019,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,941870.704787283
98028,2022-04,122501.5904,2020,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,938631.22504516
98028,2022-04,122501.5904,2021,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,938631.22504516
98028,2022-04,122501.5904,2022,10266,2180,0.0213,0.0932,487.059767223627,0.0075,0.0248,0.0252,938631.22504516
98029,2022-04,146168.9169,1980,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1247347.49745348
98029,2022-04,146168.9169,1981,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1261143.70505878
98029,2022-04,146168.9169,1982,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1265382.1091368
98029,2022-04,146168.9169,1983,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1265382.1091368
98029,2022-04,146168.9169,1984,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1271574.03209455
98029,2022-04,146168.9169,1985,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1283785.64040236
98029,2022-04,146168.9169,1986,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1288768.34537153
98029,2022-04,146168.9169,1987,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1288768.34537153
98029,2022-04,146168.9169,1988,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1288768.34537153
98029,2022-04,146168.9169,1989,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1287691.87641053
98029,2022-04,146168.9169,1990,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1287691.87641053
98029,2022-04,146168.9169,1991,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1287691.87641053
98029,2022-04,146168.9169,1992,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1288136.33781045
98029,2022-04,146168.9169,1993,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1311555.63260007
98029,2022-04,146168.9169,1994,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1311555.63260007
98029,2022-04,146168.9169,1995,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1308998.39732948
98029,2022-04,146168.9169,1996,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1308998.39732948
98029,2022-04,146168.9169,1997,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1310083.04582735
98029,2022-04,146168.9169,1998,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1313155.85645145
98029,2022-04,146168.9169,1999,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1318554.12316796
98029,2022-04,146168.9169,2000,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1318186.01061811
98029,2022-04,146168.9169,2001,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1318186.01061811
98029,2022-04,146168.9169,2002,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1318186.01061811
98029,2022-04,146168.9169,2003,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1328292.91127751
98029,2022-04,146168.9169,2004,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1328292.91127751
98029,2022-04,146168.9169,2005,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1332749.47393362
98029,2022-04,146168.9169,2006,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1330081.79840885
98029,2022-04,146168.9169,2007,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1365010.00370484
98029,2022-04,146168.9169,2008,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1359953.15951882
98029,2022-04,146168.9169,2009,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1419075.65189054
98029,2022-04,146168.9169,2010,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1419075.65189054
98029,2022-04,146168.9169,2011,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1464843.56417769
98029,2022-04,146168.9169,2012,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1464843.56417769
98029,2022-04,146168.9169,2013,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1463791.48912438
98029,2022-04,146168.9169,2014,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1477179.76943942
98029,2022-04,146168.9169,2015,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1473350.67122253
98029,2022-04,146168.9169,2016,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1491166.7731622
98029,2022-04,146168.9169,2017,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1484096.7091869
98029,2022-04,146168.9169,2018,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1452229.33835626
98029,2022-04,146168.9169,2019,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1454770.34011683
98029,2022-04,146168.9169,2020,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1454770.34011683
98029,2022-04,146168.9169,2021,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1454770.34011683
98029,2022-04,146168.9169,2022,5696,2240,0.0748,0.1088,487.059767223627,0.0187,0.0372,0.0081,1454770.34011683
98030,2022-04,71267.9629,1980,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473347.977091868
98030,2022-04,71267.9629,1981,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,475860.289711196
98030,2022-04,71267.9629,1982,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,477228.6397465
98030,2022-04,71267.9629,1983,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,477228.6397465
98030,2022-04,71267.9629,1984,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,474253.308768086
98030,2022-04,71267.9629,1985,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,466191.592585585
98030,2022-04,71267.9629,1986,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,470798.991258381
98030,2022-04,71267.9629,1987,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473803.701953077
98030,2022-04,71267.9629,1988,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473803.701953077
98030,2022-04,71267.9629,1989,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473632.391822007
98030,2022-04,71267.9629,1990,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473632.391822007
98030,2022-04,71267.9629,1991,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473735.082501925
98030,2022-04,71267.9629,1992,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,473735.082501925
98030,2022-04,71267.9629,1993,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,479918.214487112
98030,2022-04,71267.9629,1994,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,479918.214487112
98030,2022-04,71267.9629,1995,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,483413.581820518
98030,2022-04,71267.9629,1996,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,483413.581820518
98030,2022-04,71267.9629,1997,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482848.04977739
98030,2022-04,71267.9629,1998,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482848.04977739
98030,2022-04,71267.9629,1999,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482848.04977739
98030,2022-04,71267.9629,2000,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2001,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2002,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2003,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2004,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2005,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,482323.180912849
98030,2022-04,71267.9629,2006,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,494509.406794604
98030,2022-04,71267.9629,2007,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,491402.536008835
98030,2022-04,71267.9629,2008,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,489347.266759482
98030,2022-04,71267.9629,2009,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,510761.894400476
98030,2022-04,71267.9629,2010,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,514506.941048663
98030,2022-04,71267.9629,2011,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,530114.604099257
98030,2022-04,71267.9629,2012,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,522330.621711144
98030,2022-04,71267.9629,2013,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,520482.813839426
98030,2022-04,71267.9629,2014,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,523549.957137168
98030,2022-04,71267.9629,2015,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,524300.251071734
98030,2022-04,71267.9629,2016,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,534436.971148357
98030,2022-04,71267.9629,2017,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,533246.645329124
98030,2022-04,71267.9629,2018,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,530045.33388526
98030,2022-04,71267.9629,2019,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,531134.170262033
98030,2022-04,71267.9629,2020,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,523141.518949279
98030,2022-04,71267.9629,2021,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,523141.518949279
98030,2022-04,71267.9629,2022,7765,1820,0.0639,0.1245,487.059767223627,0.0222,0.0593,0.0145,523141.518949279
98031,2022-04,94370.264,1980,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,519131.50436934
98031,2022-04,94370.264,1981,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,527329.828053777
98031,2022-04,94370.264,1982,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,536671.322620474
98031,2022-04,94370.264,1983,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,539573.050327877
98031,2022-04,94370.264,1984,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,540122.50868197
98031,2022-04,94370.264,1985,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548307.584126607
98031,2022-04,94370.264,1986,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548307.584126607
98031,2022-04,94370.264,1987,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548446.38069487
98031,2022-04,94370.264,1988,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548446.38069487
98031,2022-04,94370.264,1989,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,547921.625740587
98031,2022-04,94370.264,1990,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,547921.625740587
98031,2022-04,94370.264,1991,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,547921.625740587
98031,2022-04,94370.264,1992,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548138.284395992
98031,2022-04,94370.264,1993,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550056.547541114
98031,2022-04,94370.264,1994,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550056.547541114
98031,2022-04,94370.264,1995,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550056.547541114
98031,2022-04,94370.264,1996,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550056.547541114
98031,2022-04,94370.264,1997,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550579.751420593
98031,2022-04,94370.264,1998,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,550579.751420593
98031,2022-04,94370.264,1999,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,546989.909916402
98031,2022-04,94370.264,2000,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,549388.418354913
98031,2022-04,94370.264,2001,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,548174.385147368
98031,2022-04,94370.264,2002,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,549530.800393004
98031,2022-04,94370.264,2003,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,546547.806301335
98031,2022-04,94370.264,2004,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,546547.806301335
98031,2022-04,94370.264,2005,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,549772.343122029
98031,2022-04,94370.264,2006,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,575169.993752224
98031,2022-04,94370.264,2007,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,572827.220725371
98031,2022-04,94370.264,2008,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,570794.310470078
98031,2022-04,94370.264,2009,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,583988.634766758
98031,2022-04,94370.264,2010,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,588623.85294107
98031,2022-04,94370.264,2011,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,597303.4955311
98031,2022-04,94370.264,2012,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,593959.280584879
98031,2022-04,94370.264,2013,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,593466.84534824
98031,2022-04,94370.264,2014,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,596891.660107724
98031,2022-04,94370.264,2015,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,596891.660107724
98031,2022-04,94370.264,2016,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,603279.313845439
98031,2022-04,94370.264,2017,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,602147.085300158
98031,2022-04,94370.264,2018,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,598463.860721028
98031,2022-04,94370.264,2019,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,600645.273013038
98031,2022-04,94370.264,2020,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,598426.404523766
98031,2022-04,94370.264,2021,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,598426.404523766
98031,2022-04,94370.264,2022,8100,1870,0.019,0.1015,487.059767223627,0.0112,0.0399,0.0103,598426.404523766
98032,2022-04,74639.4908,1980,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,584765.908238101
98032,2022-04,74639.4908,1981,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,590485.81898676
98032,2022-04,74639.4908,1982,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,598820.104525335
98032,2022-04,74639.4908,1983,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,598820.104525335
98032,2022-04,74639.4908,1984,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,601481.830924118
98032,2022-04,74639.4908,1985,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,606435.350441477
98032,2022-04,74639.4908,1986,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,606435.350441477
98032,2022-04,74639.4908,1987,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,595669.055984536
98032,2022-04,74639.4908,1988,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,595669.055984536
98032,2022-04,74639.4908,1989,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,594523.522464156
98032,2022-04,74639.4908,1990,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,594523.522464156
98032,2022-04,74639.4908,1991,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,595626.825786255
98032,2022-04,74639.4908,1992,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,595626.825786255
98032,2022-04,74639.4908,1993,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,587614.757412085
98032,2022-04,74639.4908,1994,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,587614.757412085
98032,2022-04,74639.4908,1995,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,589419.880412913
98032,2022-04,74639.4908,1996,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,589419.880412913
98032,2022-04,74639.4908,1997,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,592344.567523355
98032,2022-04,74639.4908,1998,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,577279.263888173
98032,2022-04,74639.4908,1999,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,577279.263888173
98032,2022-04,74639.4908,2000,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,575842.925842564
98032,2022-04,74639.4908,2001,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,575842.925842564
98032,2022-04,74639.4908,2002,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,575240.111790576
98032,2022-04,74639.4908,2003,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,575240.111790576
98032,2022-04,74639.4908,2004,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,575240.111790576
98032,2022-04,74639.4908,2005,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,589880.855305571
98032,2022-04,74639.4908,2006,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,621909.374085451
98032,2022-04,74639.4908,2007,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,619689.847867381
98032,2022-04,74639.4908,2008,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,624782.485812196
98032,2022-04,74639.4908,2009,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,630806.150172304
98032,2022-04,74639.4908,2010,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,633305.464232977
98032,2022-04,74639.4908,2011,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,636403.680411121
98032,2022-04,74639.4908,2012,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,631904.243404378
98032,2022-04,74639.4908,2013,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,629324.36700829
98032,2022-04,74639.4908,2014,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,645305.223082342
98032,2022-04,74639.4908,2015,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,645305.223082342
98032,2022-04,74639.4908,2016,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,652491.862074687
98032,2022-04,74639.4908,2017,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,650896.691077674
98032,2022-04,74639.4908,2018,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,641827.271979131
98032,2022-04,74639.4908,2019,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,642860.185217683
98032,2022-04,74639.4908,2020,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,633473.813384949
98032,2022-04,74639.4908,2021,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,633473.813384949
98032,2022-04,74639.4908,2022,8400,1720,0.0327,0.1589,487.059767223627,0.0301,0.0506,0.035,633473.813384949
98033,2022-04,150319.0983,1980,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1010086.34578716
98033,2022-04,150319.0983,1981,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1007789.72407818
98033,2022-04,150319.0983,1982,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1016291.67040037
98033,2022-04,150319.0983,1983,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1016291.67040037
98033,2022-04,150319.0983,1984,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1028822.35978419
98033,2022-04,150319.0983,1985,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1052213.291073
98033,2022-04,150319.0983,1986,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1052213.291073
98033,2022-04,150319.0983,1987,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1052213.291073
98033,2022-04,150319.0983,1988,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1073808.26942396
98033,2022-04,150319.0983,1989,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1072884.94536933
98033,2022-04,150319.0983,1990,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1096149.32710008
98033,2022-04,150319.0983,1991,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1096149.32710008
98033,2022-04,150319.0983,1992,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1096537.49400078
98033,2022-04,150319.0983,1993,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1108754.41605379
98033,2022-04,150319.0983,1994,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1108754.41605379
98033,2022-04,150319.0983,1995,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1112084.94913696
98033,2022-04,150319.0983,1996,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1112084.94913696
98033,2022-04,150319.0983,1997,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1110945.35103916
98033,2022-04,150319.0983,1998,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1095220.16481634
98033,2022-04,150319.0983,1999,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1109559.6772523
98033,2022-04,150319.0983,2000,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1108503.0041619
98033,2022-04,150319.0983,2001,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1108503.0041619
98033,2022-04,150319.0983,2002,8758,2350,0.0265,0.1193,487.059767223627,0.0289,0.0199,0.0322,1108503.0041619
