zipcode,year,mobility
98043,2018,0.037000000000000005
98043,2019,0.031
98043,2020,0.040999999999999995
98043,2021,0.0314
98043,2022,0.0295
98045,2011,0.011000000000000001
98045,2012,0.023
98045,2013,0.016
98045,2014,0.01
98045,2015,0.013000000000000001
98045,2016,0.017
98045,2017,0.009000000000000001
98045,2018,0.011000000000000001
98045,2019,0.013000000000000001
98045,2020,0.013000000000000001
98045,2021,0.0109
98045,2022,0.0104
98047,2011,0.005
98047,2012,0.006
98047,2013,0.004
98047,2014,0.019
98047,2015,0.018000000000000002
98047,2016,0.027999999999999997
98047,2017,0.038
98047,2018,0.048
98047,2019,0.04
98047,2020,0.045
98047,2021,0.0472
98047,2022,0.0519
98050,2011,0.0
98050,2012,0.0
98050,2013,0.0
98050,2014,0.0
98050,2015,0.0
98050,2016,0.0
98050,2017,0.0
98050,2018,0.0
98050,2019,0.0
98050,2020,0.0
98050,2021,0.0
98050,2022,0.0
98051,2011,0.011000000000000001
98051,2012,0.006
98051,2013,0.006
98051,2014,0.006999999999999999
98051,2015,0.003
98051,2016,0.02
98051,2017,0.017
98051,2018,0.011000000000000001
98051,2019,0.008
98051,2020,0.006999999999999999
98051,2021,0.0079
98051,2022,0.0073
98052,2011,0.036000000000000004
98052,2012,0.035
98052,2013,0.03
98052,2014,0.028999999999999998
98052,2015,0.035
98052,2016,0.037000000000000005
98052,2017,0.031
98052,2018,0.044000000000000004
98052,2019,0.049
98052,2020,0.052000000000000005
98052,2021,0.0519
98052,2022,0.0574
98053,2011,0.023
98053,2012,0.024
98053,2013,0.022000000000000002
98053,2014,0.016
98053,2015,0.015
98053,2016,0.024
98053,2017,0.023
98053,2018,0.027000000000000003
98053,2019,0.028999999999999998
98053,2020,0.021
98053,2021,0.0294
98053,2022,0.0298
98055,2011,0.024
98055,2012,0.026000000000000002
98055,2013,0.027000000000000003
98055,2014,0.035
98055,2015,0.03
98055,2016,0.044000000000000004
98055,2017,0.063
98055,2018,0.061
98055,2019,0.057
98055,2020,0.059000000000000004
98055,2021,0.0611
98055,2022,0.0651
98056,2011,0.031
98056,2012,0.032
98056,2013,0.02
98056,2014,0.022000000000000002
98056,2015,0.024
98056,2016,0.024
98056,2017,0.027999999999999997
98056,2018,0.027000000000000003
98056,2019,0.023
98056,2020,0.019
98056,2021,0.0226
98056,2022,0.0217
98057,2011,0.045
98057,2012,0.05
98057,2013,0.051
98057,2014,0.061
98057,2015,0.055
98057,2016,0.045
98057,2017,0.040999999999999995
98057,2018,0.034
98057,2019,0.040999999999999995
98057,2020,0.040999999999999995
98057,2021,0.0402
98057,2022,0.0395
98058,2011,0.021
98058,2012,0.025
98058,2013,0.031
98058,2014,0.028999999999999998
98058,2015,0.025
98058,2016,0.023
98058,2017,0.021
98058,2018,0.021
98058,2019,0.028999999999999998
98058,2020,0.027999999999999997
98058,2021,0.0369
98058,2022,0.0448
98059,2011,0.017
98059,2012,0.017
98059,2013,0.016
98059,2014,0.011000000000000001
98059,2015,0.013999999999999999
98059,2016,0.013999999999999999
98059,2017,0.011000000000000001
98059,2018,0.01
98059,2019,0.012
98059,2020,0.022000000000000002
98059,2021,0.0097
98059,2022,0.0091
98065,2011,0.032
98065,2012,0.034
98065,2013,0.03
98065,2014,0.033
98065,2015,0.023
98065,2016,0.013999999999999999
98065,2017,0.012
98065,2018,0.015
98065,2019,0.013000000000000001
98065,2020,0.01
98065,2021,0.0109
98065,2022,0.0089
98068,2011,0.024
98068,2012,0.017
98068,2013,0.016
98068,2014,0.008
98068,2015,0.012
98068,2016,0.012
98068,2017,0.01
98068,2018,0.01
98068,2019,0.005
98068,2020,0.006
98068,2021,0.0049
98068,2022,0.003
98070,2011,0.011000000000000001
98070,2012,0.01
98070,2013,0.009000000000000001
98070,2014,0.03
98070,2015,0.028999999999999998
98070,2016,0.027000000000000003
98070,2017,0.028999999999999998
98070,2018,0.027000000000000003
98070,2019,0.01
98070,2020,0.011000000000000001
98070,2021,0.01
98070,2022,0.0099
98072,2011,0.02
98072,2012,0.017
98072,2013,0.013999999999999999
98072,2014,0.015
98072,2015,0.015
98072,2016,0.019
