,Zip Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
89,78753,0.17300000000000001,0.171,0.166,0.165,0.155,0.141,0.12300000000000001,0.127,0.12300000000000001,0.141,0.123,0.123
90,78754,0.168,0.177,0.172,0.132,0.11599999999999999,0.106,0.11599999999999999,0.136,0.159,0.131,0.159,0.159
91,78756,0.182,0.214,0.212,0.201,0.203,0.19399999999999998,0.16699999999999998,0.153,0.168,0.141,0.168,0.168
92,78757,0.166,0.151,0.145,0.134,0.11599999999999999,0.11699999999999999,0.10800000000000001,0.111,0.109,0.105,0.109,0.109
93,78758,0.231,0.231,0.20199999999999999,0.19399999999999998,0.163,0.156,0.142,0.131,0.14300000000000002,0.156,0.143,0.143
94,78759,0.134,0.133,0.135,0.11900000000000001,0.111,0.095,0.09,0.086,0.099,0.10300000000000001,0.099,0.099
95,76511,0.022000000000000002,0.022000000000000002,0.027000000000000003,0.025,0.043,0.040999999999999995,0.038,0.033,0.067,0.06,0.067,0.067
96,76530,0.035,0.042,0.039,0.045,0.026000000000000002,0.026000000000000002,0.027000000000000003,0.042,0.039,0.055999999999999994,0.039,0.039
97,76537,0.122,0.11800000000000001,0.152,0.126,0.099,0.10099999999999999,0.09699999999999999,0.10400000000000001,0.092,0.075,0.092,0.092
98,76573,0.16899999999999998,0.222,0.688,0.294,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,76574,0.106,0.109,0.128,0.107,0.11199999999999999,0.077,0.073,0.052000000000000005,0.048,0.036000000000000004,0.048,0.048
100,76577,0.061,0.045,0.032,0.026000000000000002,0.027999999999999997,0.028999999999999998,0.023,0.005,0.011000000000000001,0.008,0.011,0.011
101,76578,0.059000000000000004,0.037000000000000005,0.031,0.012,0.027000000000000003,0.047,0.066,0.065,0.059000000000000004,0.05,0.059,0.059
102,78626,0.105,0.092,0.09300000000000001,0.08900000000000001,0.063,0.073,0.081,0.105,0.107,0.11599999999999999,0.107,0.107
103,78628,0.064,0.051,0.055,0.061,0.073,0.069,0.07400000000000001,0.076,0.07200000000000001,0.087,0.072,0.072
104,78633,0.05,0.047,0.042,0.049,0.027999999999999997,0.035,0.036000000000000004,0.040999999999999995,0.036000000000000004,0.042,0.036,0.036
105,78665,0.07400000000000001,0.07400000000000001,0.077,0.064,0.069,0.076,0.063,0.078,0.07,0.08,0.07,0.07
106,78681,0.053,0.055,0.073,0.076,0.077,0.065,0.062,0.05,0.055,0.063,0.055,0.055
107,78717,0.087,0.107,0.10099999999999999,0.11199999999999999,0.099,0.083,0.055999999999999994,0.054000000000000006,0.06,0.044000000000000004,0.06,0.06
