zipcode,year,mobility
98101,2019,0.011000000000000001
98101,2020,0.009000000000000001
98101,2021,0.0092
98101,2022,0.007
98102,2011,0.017
98102,2012,0.015
98102,2013,0.016
98102,2014,0.016
98102,2015,0.011000000000000001
98102,2016,0.012
98102,2017,0.013000000000000001
98102,2018,0.013999999999999999
98102,2019,0.013999999999999999
98102,2020,0.011000000000000001
98102,2021,0.0139
98102,2022,0.0142
98103,2011,0.019
98103,2012,0.018000000000000002
98103,2013,0.013999999999999999
98103,2014,0.019
98103,2015,0.019
98103,2016,0.02
98103,2017,0.022000000000000002
98103,2018,0.023
98103,2019,0.018000000000000002
98103,2020,0.019
98103,2021,0.0185
98103,2022,0.0185
98104,2011,0.054000000000000006
98104,2012,0.042
98104,2013,0.032
98104,2014,0.034
98104,2015,0.027000000000000003
98104,2016,0.025
98104,2017,0.033
98104,2018,0.040999999999999995
98104,2019,0.040999999999999995
98104,2020,0.043
98104,2021,0.0471
98104,2022,0.0519
98105,2011,0.079
98105,2012,0.073
98105,2013,0.077
98105,2014,0.069
98105,2015,0.07
98105,2016,0.063
98105,2017,0.063
98105,2018,0.055999999999999994
98105,2019,0.062
98105,2020,0.062
98105,2021,0.0563
98105,2022,0.0546
98106,2011,0.02
98106,2012,0.025
98106,2013,0.017
98106,2014,0.015
98106,2015,0.011000000000000001
98106,2016,0.012
98106,2017,0.009000000000000001
98106,2018,0.009000000000000001
98106,2019,0.012
98106,2020,0.019
98106,2021,0.0126
98106,2022,0.0142
98107,2011,0.015
98107,2012,0.02
98107,2013,0.017
98107,2014,0.022000000000000002
98107,2015,0.021
98107,2016,0.021
98107,2017,0.017
98107,2018,0.015
98107,2019,0.012
98107,2020,0.015
98107,2021,0.0092
98107,2022,0.0061
98108,2011,0.006999999999999999
98108,2012,0.009000000000000001
98108,2013,0.01
98108,2014,0.01
98108,2015,0.012
98108,2016,0.01
98108,2017,0.009000000000000001
98108,2018,0.006999999999999999
98108,2019,0.006
98108,2020,0.008
98108,2021,0.0043
98108,2022,0.0028
98109,2011,0.025
98109,2012,0.027000000000000003
98109,2013,0.03
98109,2014,0.027999999999999997
98109,2015,0.026000000000000002
98109,2016,0.031
98109,2017,0.028999999999999998
98109,2018,0.027999999999999997
98109,2019,0.023
98109,2020,0.018000000000000002
98109,2021,0.024
98109,2022,0.0223
98112,2011,0.015
98112,2012,0.013000000000000001
98112,2013,0.013000000000000001
98112,2014,0.01
98112,2015,0.009000000000000001
98112,2016,0.008
98112,2017,0.008
98112,2018,0.008
98112,2019,0.008
98112,2020,0.006999999999999999
98112,2021,0.0078
98112,2022,0.0077
98115,2011,0.017
98115,2012,0.013999999999999999
98115,2013,0.013999999999999999
98115,2014,0.017
98115,2015,0.016
98115,2016,0.013999999999999999
98115,2017,0.016
98115,2018,0.018000000000000002
98115,2019,0.016
98115,2020,0.019
98115,2021,0.0171
98115,2022,0.0173
98116,2011,0.019
98116,2012,0.023
98116,2013,0.021
98116,2014,0.015
98116,2015,0.015
98116,2016,0.012
98116,2017,0.013000000000000001
98116,2018,0.012
98116,2019,0.012
98116,2020,0.01
98116,2021,0.0118
98116,2022,0.0117
98117,2011,0.012
98117,2012,0.013000000000000001
98117,2013,0.013000000000000001
98117,2014,0.01
98117,2015,0.013000000000000001
98117,2016,0.013999999999999999
98117,2017,0.012
98117,2018,0.013999999999999999
98117,2019,0.013000000000000001
98117,2020,0.01
98117,2021,0.0135
98117,2022,0.0137
98118,2011,0.006999999999999999
98118,2012,0.006
98118,2013,0.008
98118,2014,0.01
98118,2015,0.012
98118,2016,0.013999999999999999
98118,2017,0.013999999999999999
98118,2018,0.015
98118,2019,0.012
98118,2020,0.009000000000000001
98118,2021,0.0103
98118,2022,0.0082
98119,2011,0.044000000000000004
98119,2012,0.035
98119,2013,0.034
98119,2014,0.033
98119,2015,0.031
98119,2016,0.032
98119,2017,0.03
98119,2018,0.024
98119,2019,0.017
98119,2020,0.017
98119,2021,0.0112
98119,2022,0.0045
98121,2011,0.047
98121,2012,0.043
98121,2013,0.049
98121,2014,0.046
98121,2015,0.045
98121,2016,0.039
98121,2017,0.032
98121,2018,0.019
98121,2019,0.015
98121,2020,0.006999999999999999
98121,2021,0.0111
98121,2022,0.0072
98122,2011,0.033
98122,2012,0.027999999999999997
98122,2013,0.02
98122,2014,0.021
98122,2015,0.021
98122,2016,0.021
98122,2017,0.024
98122,2018,0.027000000000000003
98122,2019,0.025
98122,2020,0.021
98122,2021,0.0251
98122,2022,0.0253
98125,2011,0.03
98125,2012,0.033
98125,2013,0.038
98125,2014,0.039
98125,2015,0.03
98125,2016,0.027000000000000003
98125,2017,0.028999999999999998
98125,2018,0.025
98125,2019,0.027999999999999997
98125,2020,0.027000000000000003
98125,2021,0.0277
98125,2022,0.0274
98126,2011,0.013000000000000001
98126,2012,0.015
98126,2013,0.01
98126,2014,0.013999999999999999
98126,2015,0.016
98126,2016,0.017
98126,2017,0.013999999999999999
98126,2018,0.022000000000000002
98126,2019,0.023
98126,2020,0.025
98126,2021,0.0235
98126,2022,0.0248
98133,2011,0.028999999999999998
98133,2012,0.032
98133,2013,0.042
98133,2014,0.040999999999999995
98133,2015,0.045
98133,2016,0.042
98133,2017,0.039
98133,2018,0.027000000000000003
98133,2019,0.025
98133,2020,0.02
98133,2021,0.0178
98133,2022,0.0116
98134,2011,0.042
98134,2012,0.033
98134,2013,0.067
98134,2014,0.106
98134,2015,0.092
98134,2016,0.092
98134,2017,0.113
