ZipCode,TrafficNoise,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98108,3,,35000.0,,,,,,,20275.0,,39300.0,30000.0,58000.0,,,,95000.0,151725.0,162625.0,223000.0,257475.0,240475.0,204500.0,243000.0,299750.0,285000.0,217000.0,180000.0,,165500.0,225000.0,215000.0,237500.0,280000.0,312487.5,382000.0,465000.0,,428000.0,612500.0,
98109,0,95000.0,95565.0,96500.0,111000.0,121000.0,120975.0,124500.0,162475.0,237500.0,235000.0,226250.0,225000.0,233500.0,234950.0,264850.0,285000.0,333000.0,379000.0,457475.0,446750.0,459000.0,520750.0,600000.0,660000.0,802500.0,859000.0,807500.0,625000.0,720000.0,743000.0,675000.0,762500.0,805500.0,915000.0,1208000.0,1167000.0,1279000.0,1300000.0,1355750.0,1500000.0,1700000.0
98109,1,,75000.0,270000.0,114750.0,179000.0,114250.0,141500.0,300500.0,200000.0,164000.0,165250.0,162375.0,206750.0,297000.0,261500.0,295000.0,303500.0,336950.0,584000.0,500000.0,612500.0,419250.0,577000.0,556000.0,527700.0,717500.0,667000.0,560000.0,793250.0,587000.0,667000.0,759000.0,700000.0,935000.0,1096500.0,900000.0,1186500.0,1435000.0,1197500.0,1410000.0,1114000.0
98109,2,62000.0,68000.0,117125.0,68715.0,,57500.0,117750.0,125000.0,111650.0,105000.0,,130000.0,155000.0,119804.5,219500.0,207500.0,198500.0,338000.0,259975.0,286000.0,493475.0,420000.0,415000.0,516964.5,587500.0,548000.0,542500.0,615215.0,618000.0,485000.0,405000.0,662500.0,607000.0,806250.0,965750.0,856500.0,1036675.0,811000.0,1217500.0,1030000.0,1200000.0
98109,3,,,,,,,,,,,,,,152600.0,,325000.0,,,,475000.0,,277000.0,405000.0,,436000.0,,,,,,304124.0,425000.0,,1614000.0,484000.0,,1275000.0,,,,
98111,1,,,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,,,,,,,,,,
98112,0,125810.0,122750.0,133700.0,159500.0,141750.0,149900.0,174500.0,185000.0,289000.0,283250.0,246500.0,251000.0,269500.0,275000.0,282500.0,350250.0,390000.0,461900.0,500000.0,500000.0,523500.0,565000.0,606500.0,745000.0,820000.0,995000.0,800000.0,720000.0,875000.0,807500.0,845000.0,925000.0,1047000.0,1225000.0,1205000.0,1307500.0,1380000.0,1356000.0,1483000.0,1800000.0,1875000.0
98112,1,73000.0,187500.0,133000.0,267750.0,170000.0,140000.0,154500.0,198000.0,288500.0,346250.0,223750.0,254000.0,251250.0,283500.0,299000.0,342000.0,449000.0,520000.0,508500.0,500000.0,575000.0,553000.0,628500.0,785000.0,872000.0,900000.0,999750.0,925000.0,840000.0,840000.0,748000.0,945885.5,975000.0,1364000.0,1090000.0,1276000.0,1338500.0,1467500.0,1575000.0,1550000.0,1567000.0
98112,2,55000.0,88500.0,92500.0,95500.0,108500.0,96725.0,108500.0,104950.0,195000.0,173975.0,188000.0,200000.0,216000.0,197200.0,194000.0,269408.0,239900.0,327000.0,318250.0,400000.0,429000.0,421180.0,455000.0,575000.0,580000.0,612450.0,650000.0,556500.0,540250.0,517500.0,700000.0,683876.0,602500.0,742500.0,745000.0,1175000.0,968750.0,912500.0,900000.0,1195000.0,885000.0
98112,3,,,,155000.0,,,,150000.0,304500.0,,200000.0,244000.0,400000.0,274000.0,325000.0,335000.0,,1085125.0,390000.0,663250.0,554000.0,639000.0,540811.0,460000.0,1716250.0,935000.0,750000.0,,2675000.0,1120625.0,24314.0,850000.0,705000.0,247500.0,957250.0,947500.0,1227500.0,862500.0,2475000.0,1787500.0,1650000.0
98115,0,87500.0,88500.0,85000.0,87500.0,92500.0,97250.0,105000.0,132000.0,171950.0,166500.0,163950.0,168000.0,172725.0,173000.0,189250.0,205000.0,242000.0,279975.0,288000.0,318975.0,328750.0,345299.5,396000.0,444500.0,495000.0,567500.0,528900.0,471000.0,478000.0,469000.0,480000.0,525000.0,565000.0,650000.0,750000.0,822500.0,880000.0,845000.0,910000.0,1015000.0,1028025.0
98115,1,98750.0,118100.0,86250.0,81725.0,93000.0,89200.0,98650.0,120000.0,150000.0,157500.0,158000.0,163000.0,160000.0,160450.0,166250.0,198600.0,222000.0,257500.0,279975.0,298000.0,308000.0,334000.0,368000.0,450000.0,510000.0,527475.0,548000.0,426250.0,454000.0,437000.0,429250.0,493638.5,544500.0,595500.0,752475.0,830000.0,870000.0,810000.0,862475.0,975000.0,1125000.0
98115,2,75000.0,75975.0,66500.0,74000.0,77500.0,80500.0,89500.0,105505.0,150750.0,148000.0,142500.0,140000.0,150000.0,149725.0,155500.0,169475.0,202500.0,232500.0,253000.0,250000.0,285000.0,299300.0,330000.0,380500.0,450000.0,459250.0,425000.0,386173.0,372500.0,350000.0,410000.0,435000.0,475000.0,545500.0,617000.0,753500.0,751000.0,810650.0,797500.0,880000.0,1174000.0
98115,3,79000.0,97500.0,97475.0,79250.0,65250.0,75000.0,,127500.0,110000.0,116000.0,147500.0,125000.0,146000.0,140000.0,192500.0,156000.0,236000.0,215000.0,273250.0,276000.0,295000.0,272500.0,341450.0,332000.0,345000.0,451500.0,415000.0,385000.0,361500.0,353500.0,490000.0,440000.0,447500.0,500000.0,610000.0,785000.0,637450.0,722750.0,805000.0,735000.0,1184500.0
98116,0,75975.0,75000.0,80000.0,81250.0,87000.0,87225.0,100000.0,131000.0,164000.0,155250.0,148000.0,156000.0,159950.0,163995.0,172000.0,191000.0,225000.0,255000.0,283000.0,299950.0,329950.0,334975.0,367750.0,439000.0,495000.0,535000.0,532000.0,467875.0,414500.0,414000.0,450000.0,458000.0,539500.0,593000.0,686100.0,739000.0,813000.0,785000.0,847500.0,942000.0,1060000.0
98116,1,80000.0,69000.0,94250.0,81500.0,68725.0,85500.0,136500.0,104750.0,189950.0,144791.0,167000.0,144000.0,160000.0,169950.0,180000.0,188000.0,225000.0,265000.0,279950.0,257000.0,322500.0,323000.0,354500.0,413000.0,481000.0,530000.0,405500.0,464000.0,443998.5,420000.0,395000.0,494000.0,548975.0,640000.0,700000.0,800500.0,788500.0,894000.0,818000.0,927500.0,620461.5
98116,2,110000.0,70000.0,95499.5,94500.0,115500.0,87400.0,90000.0,131500.0,129500.0,255000.0,136625.0,209000.0,185000.0,204975.0,227475.0,271250.0,248000.0,315000.0,319950.0,252000.0,400000.0,315000.0,415000.0,475000.0,550000.0,692500.0,365000.0,402750.0,526000.0,485000.0,517500.0,540750.0,590000.0,625000.0,696500.0,720000.0,858000.0,847500.0,860000.0,1072500.0,1300000.0
98117,0,73600.0,74000.0,69500.0,76450.0,78550.0,82500.0,89000.0,116250.0,147000.0,149000.0,143250.0,147125.0,149950.0,155000.0,163950.0,182000.0,215000.0,239100.0,265000.0,279500.0,300000.0,318000.0,365000.0,412000.0,457500.0,503000.0,478000.0,434000.0,425000.0,410000.0,436000.0,471000.0,550000.0,588000.0,705000.0,758000.0,828000.0,800000.0,875125.5,961500.0,1100000.0
98117,1,81225.0,70500.0,69500.0,78000.0,88000.0,78750.0,94475.0,110000.0,145500.0,130000.0,138975.0,135000.0,157400.0,149950.0,169950.0,173000.0,209475.0,248250.0,239500.0,298000.0,275050.0,318000.0,387000.0,381250.0,445000.0,475000.0,490000.0,394977.0,405000.0,422000.0,414900.0,460625.0,547500.0,650000.0,681000.0,737500.0,789200.0,845000.0,925660.5,977500.0,820000.0
98117,2,49875.0,67000.0,66400.0,104500.0,70875.0,76950.0,69500.0,98000.0,128000.0,127950.0,124975.0,120000.0,145975.0,142000.0,152500.0,163000.0,186500.0,208500.0,236950.0,244000.0,275000.0,294000.0,330750.0,362475.0,419950.0,478000.0,410000.0,387750.0,389000.0,422500.0,389000.0,435700.0,450000.0,504750.0,603093.5,665000.0,750000.0,757500.0,790500.0,873125.0,1275000.0
98117,3,,,,,76000.0,,,139450.0,,103000.0,174000.0,,,,136388.5,124950.0,229000.0,170000.0,,255000.0,,,326500.0,380000.0,,,,,400000.0,,,317000.0,,,,,,745000.0,,1260000.0,
98118,0,52000.0,54500.0,69700.0,65000.0,63500.0,62000.0,63500.0,74950.0,88500.0,97250.0,110700.0,113000.0,115000.0,116250.0,114000.0,129972.5,148500.0,165500.0,190000.0,207470.0,219000.0,232975.0,260000.0,300000.0,345000.0,379950.0,352625.0,310000.0,300000.0,245525.0,248975.0,306334.0,325000.0,395000.0,439515.0,525375.0,598000.0,600000.0,632850.0,733000.0,837500.0
98118,1,65800.0,63500.0,70500.0,53995.0,64500.0,66000.0,67500.0,65500.0,85000.0,88000.0,102500.0,98000.0,106500.0,107000.0,111202.5,129000.0,141750.0,163250.0,174250.0,185000.0,220000.0,229300.0,250000.0,283500.0,339999.0,356250.0,311000.0,282500.0,294000.0,259999.0,228000.0,290000.0,345000.0,404000.0,453000.0,500000.0,614950.0,580000.0,616500.0,653000.0,642500.0
98118,2,52545.0,44000.0,56000.0,34750.0,63950.0,53750.0,84280.0,89000.0,99000.0,66485.0,112000.0,92500.0,108750.0,103500.0,90000.0,109975.0,131500.0,192000.0,159650.0,196250.0,183000.0,243000.0,275000.0,282000.0,379500.0,420000.0,362000.0,316450.0,270000.0,200000.0,275000.0,205000.0,311500.0,287500.0,394000.0,425000.0,528505.0,531087.5,603750.0,630000.0,971500.0
98118,3,,,66000.0,54000.0,,,,,49000.0,118500.0,85000.0,123900.0,113540.0,87325.0,48000.0,134500.0,185450.0,180475.0,47947.0,127500.0,143500.0,221000.0,185596.0,263500.0,330000.0,403975.0,323000.0,330000.0,172500.0,220000.0,133980.0,222500.0,239000.0,303500.0,355000.0,330000.0,485000.0,265417.5,710000.0,562500.0,
98119,0,84250.0,102125.0,94000.0,106000.0,91000.0,136250.0,120000.0,162500.0,227500.0,230000.0,217950.0,212000.0,220000.0,219000.0,238750.0,274000.0,314000.0,350000.0,410500.0,431750.0,424950.0,452625.0,510750.0,580000.0,625000.0,704000.0,650000.0,643750.0,660000.0,590000.0,659000.0,696000.0,830000.0,940000.0,1049950.0,1068000.0,1260000.0,1095000.0,1275000.0,1425000.0,1918000.0
98119,1,75000.0,82750.0,125000.0,85550.0,87000.0,120000.0,112475.0,145000.0,84000.0,199875.0,215000.0,160000.0,215000.0,198000.0,215052.5,239365.0,268500.0,351000.0,413750.0,395000.0,406242.0,409000.0,453500.0,535000.0,670000.0,626500.0,596250.0,500000.0,625000.0,599950.0,553500.0,682500.0,786250.0,725000.0,855000.0,1003000.0,1065000.0,1150000.0,1077500.0,1200000.0,1650360.0
98119,2,80000.0,,,,68000.0,90000.0,96200.0,158475.0,195000.0,119500.0,170000.0,160250.0,170000.0,165750.0,196000.0,215000.0,252500.0,305000.0,385000.0,399950.0,327250.0,402500.0,574500.0,542000.0,557500.0,647000.0,455000.0,657250.0,481500.0,650000.0,652750.0,705000.0,840000.0,1000000.0,829975.0,950000.0,837500.0,1220000.0,1345000.0,1100000.0,1495000.0
98119,3,29000.0,47500.0,,,,85000.0,,,,,,,125000.0,135000.0,139750.0,,140335.0,200000.0,129403.0,,172862.0,,189250.0,,,,,310000.0,,,,187300.0,,,610000.0,,,,,1000000.0,
98122,0,68750.0,84500.0,73750.0,76000.0,80000.0,67000.0,74150.0,70000.0,113000.0,110000.0,134333.5,136500.0,132000.0,142000.0,155000.0,165000.0,224500.0,260000.0,299925.0,315500.0,297000.0,351000.0,361145.0,425000.0,500000.0,555305.5,514000.0,419000.0,450000.0,440000.0,542000.0,532250.0,575000.0,640000.0,745000.0,897600.0,899000.0,905000.0,976250.0,1100000.0,1050000.0
98122,1,19500.0,95000.0,139000.0,98750.0,95500.0,122500.0,259000.0,220000.0,181500.0,229500.0,234950.0,200000.0,208475.0,280000.0,182500.0,272150.0,320000.0,403750.0,310000.0,399000.0,370000.0,491250.0,419950.0,628750.0,655000.0,660000.0,547000.0,597000.0,667950.0,604500.0,470000.0,535000.0,739500.0,950000.0,872375.0,1150000.0,1175000.0,1200000.0,1248300.0,1303750.0,13850000.0
98122,2,59000.0,56250.0,,40425.0,36250.0,27000.0,59750.0,49000.0,76000.0,87500.0,87500.0,113250.0,79500.0,97000.0,116000.0,132750.0,148000.0,158500.0,210000.0,223000.0,231950.0,230000.0,281150.0,330000.0,387860.0,457500.0,319000.0,295001.0,275000.0,270000.0,311100.0,324950.0,520000.0,535000.0,530000.0,550500.0,670000.0,739500.0,821000.0,824500.0,980000.0
98125,0,71000.0,78000.0,84000.0,82750.0,84500.0,80000.0,96250.0,122250.0,151500.0,149975.0,140000.0,143000.0,148000.0,148500.0,156000.0,166200.0,193750.0,217000.0,235000.0,240000.0,259950.0,285000.0,304030.0,349950.0,395000.0,419000.0,382000.0,377500.0,355000.0,332500.0,335000.0,372700.0,420000.0,460000.0,555000.0,634500.0,680000.0,660000.0,725000.0,850000.0,925000.0
98125,1,,87500.0,70225.0,72000.0,71890.0,82000.0,107975.0,93000.0,156975.0,136200.0,129000.0,135225.0,137500.0,133500.0,146000.0,155000.0,171250.0,152254.0,190000.0,213875.0,227000.0,264500.0,274500.0,329950.0,404000.0,399950.0,346500.0,308000.0,319000.0,300000.0,295000.0,325475.0,398500.0,398000.0,515000.0,565000.0,622500.0,639000.0,650000.0,710000.0,550000.0
98125,2,79415.0,90000.0,65000.0,67500.0,79500.0,89250.0,84975.0,99750.0,135000.0,131975.0,135250.0,135825.0,128500.0,137500.0,155975.0,161000.0,162525.0,210000.0,218000.0,230000.0,235000.0,251500.0,318900.0,326689.0,400000.0,410000.0,362500.0,315000.0,330000.0,250250.0,325000.0,347450.0,368000.0,450000.0,465000.0,580000.0,621500.0,640000.0,627500.0,750000.0,651500.0
98125,3,,70000.0,,,89950.0,,,,,,,107500.0,126500.0,160000.0,,179950.0,123750.0,,,172000.0,,,215000.0,350000.0,270000.0,,,,180000.0,,,163800.0,,390075.0,440000.0,410000.0,550000.0,800000.0,570000.0,,
98126,0,62000.0,62975.0,60000.0,66500.0,66000.0,63500.0,70000.0,86250.0,108000.0,125225.0,119000.0,126950.0,125000.0,131660.5,137950.0,143500.0,162500.0,185000.0,215000.0,227000.0,241000.0,262050.0,299250.0,331300.0,370000.0,400500.0,380000.0,328500.0,325000.0,295000.0,319975.0,344000.0,395750.0,460000.0,466500.0,585000.0,629975.0,641500.0,660750.0,734975.0,785000.0
98126,1,87000.0,53750.0,43000.0,55000.0,55112.5,71800.0,55000.0,84500.0,171000.0,90000.0,115000.0,124975.0,128250.0,122500.0,140975.0,151925.0,149500.0,186000.0,206125.0,229000.0,240000.0,241500.0,286500.0,369500.0,393500.0,389950.0,390000.0,354056.0,340000.0,440000.0,299950.0,381300.0,354000.0,432000.0,492500.0,550975.0,650000.0,651000.0,638000.0,739950.0,845000.0
98126,2,135000.0,54950.0,75475.0,48000.0,65500.0,78000.0,68000.0,65500.0,99475.0,109500.0,101450.0,101925.0,110750.0,113410.0,115000.0,135675.0,140000.0,164000.0,191500.0,211000.0,220000.0,229975.0,269000.0,305500.0,338000.0,369750.0,327000.0,280000.0,263750.0,266500.0,260000.0,300225.0,312500.0,396500.0,440000.0,530000.0,555000.0,520000.0,599475.0,694500.0,976000.0
98126,3,,,,,,,54750.0,,,,157225.0,128300.0,149997.5,153697.5,178000.0,178000.0,268500.0,235000.0,209000.0,172000.0,246045.0,279000.0,318500.0,450000.0,372475.0,542000.0,507000.0,433880.0,,90225.0,298000.0,410000.0,534325.0,497600.0,604000.0,640000.0,900000.0,607000.0,725000.0,740000.0,
98133,0,68975.0,77990.0,72725.0,79700.0,79000.0,78750.0,90500.0,105500.0,139950.0,130000.0,134725.0,131000.0,139000.0,136500.0,143500.0,159500.0,175000.0,195250.0,217225.0,225000.0,240000.0,251000.0,271975.0,322000.0,354500.0,379950.0,361750.0,330000.0,310000.0,290000.0,299975.0,330000.0,358000.0,416000.0,473750.0,573975.0,590000.0,591500.0,640000.0,745000.0,875000.0
98133,1,80050.0,67872.0,71225.0,82000.0,82000.0,85750.0,87250.0,89975.0,134000.0,133197.5,132500.0,133000.0,143950.0,141750.0,146900.0,167125.0,178000.0,197250.0,210000.0,211000.0,235475.0,245000.0,280000.0,301000.0,361975.0,378750.0,347500.0,350000.0,300000.0,267000.0,269000.0,336000.0,347500.0,392000.0,480000.0,525000.0,560000.0,560000.0,625000.0,720000.0,830000.0
98133,2,61250.0,80250.0,72000.0,72750.0,65000.0,72500.0,93975.0,114252.5,112800.0,115000.0,116000.0,134000.0,139500.0,133750.0,133225.0,148000.0,155000.0,190641.5,208500.0,196475.0,228990.0,206000.0,231500.0,328000.0,349950.0,411500.0,359000.0,275000.0,270000.0,180000.0,241900.0,236000.0,324901.0,349100.0,437500.0,497251.0,550000.0,523000.0,649045.0,722500.0,910000.0
98133,3,,74000.0,,79000.0,79990.0,53000.0,81500.0,,128000.0,157500.0,145000.0,123000.0,127925.0,119000.0,113000.0,147900.0,143750.0,180000.0,227500.0,222000.0,237475.0,185000.0,279975.0,255000.0,293150.0,308000.0,,315000.0,229000.0,238000.0,,231000.0,225000.0,316000.0,555000.0,388000.0,394000.0,516000.0,474900.0,575000.0,
98134,0,,,,,,,,,,,,106000.0,,,,,,,165000.0,,,,,,334950.0,,,,,,,,,520000.0,,,480000.0,660000.0,,,
98134,3,,,,,,,,,,,,,,,,,,,228100.0,,269950.0,,,,,,,,,,,,,,,575000.0,,,,,
98136,0,55000.0,81000.0,73000.0,86225.0,69975.0,98750.0,93000.0,115500.0,150000.0,148000.0,145000.0,158000.0,163100.0,158000.0,170000.0,179475.0,219000.0,244475.0,275000.0,273225.0,295400.0,321300.0,374975.0,432000.0,524500.0,538750.0,461255.0,424625.0,460000.0,397250.0,405000.0,440000.0,480000.0,565000.0,636700.0,714900.0,799000.0,750500.0,832500.0,870000.0,975000.0
98136,1,62000.0,112000.0,108450.0,105000.0,82500.0,120500.0,66000.0,132000.0,165000.0,162475.0,159750.0,143250.0,150000.0,159000.0,163500.0,177550.0,195175.0,254950.0,270500.0,242000.0,335000.0,327500.0,379000.0,430750.0,501000.0,475000.0,490000.0,439950.0,446250.0,400000.0,379500.0,444599.0,568000.0,542475.0,585000.0,693250.0,711525.0,697500.0,830000.0,1032500.0,1615000.0
98136,2,115000.0,63000.0,73000.0,71250.0,92000.0,46864.0,72950.0,107475.0,185000.0,125000.0,133875.0,122475.0,136000.0,155000.0,153637.5,179750.0,170150.0,179000.0,243500.0,245000.0,260000.0,256000.0,303475.5,330000.0,372774.0,407475.0,389276.0,385000.0,350000.0,307500.0,376000.0,481400.0,425000.0,460000.0,603000.0,680000.0,697000.0,565000.0,789250.0,780000.0,707000.0
98136,3,245000.0,115000.0,,,,,,,,,,350000.0,,,553208.0,460000.0,697000.0,600000.0,564500.0,526250.0,820000.0,600000.0,750000.0,900000.0,1260250.0,935000.0,,,749000.0,625000.0,,1374842.5,1260000.0,885000.0,1888000.0,1600000.0,1100000.0,,,,
98144,0,68975.0,80500.0,66250.0,63500.0,68000.0,67000.0,78000.0,86000.0,97500.0,117500.0,122375.0,124500.0,119950.0,120000.0,138950.0,146750.0,163000.0,210000.0,226000.0,227250.0,260000.0,271000.0,325000.0,372000.0,425000.0,425000.0,400000.0,370747.5,383800.0,364310.0,375000.0,405000.0,465000.0,562000.0,583888.0,673975.0,759500.0,788000.0,837500.0,890475.0,1031000.0
98144,1,64000.0,76000.0,74000.0,78000.0,53500.0,74250.0,141250.0,101750.0,157000.0,175000.0,135359.5,182000.0,140500.0,175000.0,214950.0,205000.0,258500.0,270000.0,290000.0,380000.0,371450.0,384000.0,443250.0,527475.0,574500.0,663350.0,553000.0,632475.0,652600.0,517875.0,530000.0,660000.0,600000.0,650000.0,690503.0,750000.0,906500.0,970125.0,860000.0,975995.0,925700.0
98144,2,71500.0,67500.0,48450.0,65000.0,53500.0,90000.0,70725.0,88500.0,89250.0,107500.0,114625.0,115000.0,65084.5,133475.0,125000.0,163000.0,154700.0,190750.0,215000.0,250000.0,262750.0,269000.0,299000.0,288000.0,365000.0,384250.0,399600.0,296500.0,327500.0,170000.0,230250.0,359000.0,360000.0,441500.0,612000.0,650000.0,766750.0,660000.0,805000.0,997500.0,977500.0
98144,3,,,,,,158000.0,154125.0,,,586750.0,160000.0,,222791.0,238655.0,255100.5,408500.0,407500.0,350000.0,636250.0,485000.0,549000.0,,575000.0,565000.0,725000.0,1038000.0,,1200000.0,947500.0,,1084950.0,673500.0,1075000.0,,1185000.0,1020000.0,1201500.0,1350000.0,1911500.0,1200000.0,
98146,0,64500.0,61925.0,64225.0,74500.0,76000.0,71475.0,75700.0,98500.0,116500.0,115000.0,116250.0,115000.0,115250.0,122500.0,129365.0,139900.0,144475.0,167000.0,184000.0,186000.0,200000.0,217000.0,242500.0,267950.0,325000.0,335000.0,333725.0,305000.0,253500.0,220000.0,225725.0,274257.5,271375.0,328500.0,400000.0,450000.0,500000.0,499950.0,547500.0,629950.0,699000.0
98146,1,120000.0,65750.0,57000.0,59250.0,72500.0,65000.0,70900.0,82000.0,81250.0,124000.0,103000.0,107000.0,118625.0,108500.0,105000.0,121650.0,138000.0,149500.0,154125.0,180000.0,182592.0,197475.0,224725.0,249500.0,297000.0,320000.0,281250.0,299000.0,215000.0,190000.0,171000.0,212761.0,237900.0,288000.0,375000.0,415250.0,438000.0,417250.0,549950.0,600000.0,705000.0
98146,2,36250.0,46250.0,,44188.0,51700.0,57000.0,,48500.0,97500.0,101250.0,82375.0,116500.0,100000.0,98500.0,92950.0,114300.0,142975.0,138500.0,123650.0,177300.0,167500.0,175575.0,199500.0,201000.0,273500.0,295000.0,297500.0,214625.0,185500.0,132250.0,180000.0,202310.5,262500.0,307500.0,386821.0,372250.0,410000.0,567500.0,521500.0,490000.0,377500.0
98148,0,73000.0,67550.0,63000.0,72500.0,75975.0,79975.0,74950.0,91500.0,123500.0,105750.0,112900.0,112250.0,123800.0,131600.0,125250.0,133450.0,143100.0,183850.0,190000.0,182000.0,201500.0,199950.0,219500.0,265000.0,310000.0,321850.0,307500.0,255000.0,257500.0,192500.0,194000.0,225000.0,233311.0,284000.0,330000.0,349000.0,424900.0,416800.0,470000.0,565500.0,533500.0
98148,1,51950.0,70000.0,72500.0,72475.0,70500.0,77750.0,81750.0,98600.0,99225.0,118000.0,128725.0,115000.0,108000.0,119975.0,125000.0,138250.0,128500.0,158750.0,163750.0,194500.0,184000.0,202975.0,222000.0,261375.0,290000.0,317500.0,280000.0,212500.0,210000.0,170000.0,212000.0,199750.0,280000.0,258750.0,314950.0,350000.0,462975.0,440000.0,430000.0,550000.0,
98148,2,,61000.0,46000.0,57600.0,63000.0,71975.0,70000.0,80500.0,120500.0,106000.0,108750.0,90000.0,153000.0,132000.0,143250.0,,177125.0,150000.0,170700.0,167000.0,191250.0,178250.0,215000.0,247425.0,301425.0,324950.0,,289000.0,160000.0,120000.0,295000.0,99000.0,255000.0,210000.0,274500.0,423975.0,329995.0,485000.0,,700000.0,701000.0
98148,3,,,,,,,,,,,112500.0,,,,,,,154725.0,,,,,246000.0,,226000.0,290000.0,,,171650.0,,,,,,,,445000.0,,,550000.0,
98155,0,72750.0,89075.0,75000.0,79000.0,84725.0,88000.0,96000.0,117000.0,135000.0,140000.0,132975.0,138250.0,142500.0,139975.0,150000.0,160000.0,180950.0,195000.0,209950.0,225000.0,239000.0,250000.0,280000.0,315000.0,366750.0,390750.0,359250.0,331500.0,326000.0,279500.0,300000.0,365000.0,367500.0,409500.0,465000.0,562750.0,620000.0,609500.0,650000.0,770000.0,875000.0
98155,1,70000.0,67475.0,66000.0,73500.0,80500.0,69950.0,76000.0,100300.0,141475.0,117500.0,125000.0,130000.0,128100.0,134000.0,141900.0,151700.0,165000.0,179500.0,200000.0,207500.0,216400.0,229975.0,260000.0,300000.0,320000.0,366500.0,331500.0,300000.0,278750.0,260000.0,250000.0,317625.0,320000.0,417500.0,406000.0,505000.0,554250.0,550000.0,660000.0,750000.0,652500.0
98155,2,103000.0,58700.0,71120.0,116750.0,78475.0,77000.0,90725.0,84950.0,154975.0,129000.0,126000.0,121700.0,118500.0,143000.0,135500.0,139725.0,170500.0,184950.0,180950.0,180000.0,215000.0,216250.0,252000.0,280000.0,301000.0,365000.0,306500.0,278000.0,255000.0,228865.0,240000.0,275750.0,315000.0,327499.5,465186.0,495000.0,591500.0,525000.0,572000.0,750000.0,550000.0
98155,3,,122500.0,80475.0,85975.0,78000.0,76000.0,125750.0,98350.0,238975.0,126000.0,118000.0,162225.0,169950.0,121500.0,140000.0,174000.0,169950.0,185000.0,178000.0,196475.0,240000.0,256975.0,279000.0,339500.0,331250.0,360000.0,360000.0,287475.0,667000.0,173000.0,305000.0,360304.0,440000.0,330000.0,408500.0,545000.0,640000.0,610000.0,650000.0,927500.0,712000.0
98166,0,77000.0,95500.0,125000.0,88200.0,96000.0,117000.0,121000.0,134975.0,152000.0,150900.0,155000.0,164000.0,160000.0,170000.0,164500.0,196690.0,223566.0,236000.0,237000.0,240000.0,252500.0,275000.0,299975.0,375000.0,409000.0,445000.0,365000.0,405000.0,343500.0,330000.0,320000.0,349475.0,381000.0,400000.0,458250.0,510000.0,600000.0,610000.0,650000.0,760000.0,760000.0
98166,1,,83827.5,75000.0,,67000.0,71250.0,106000.0,95500.0,114725.0,114975.0,130355.0,97000.0,101750.0,105500.0,100000.0,118500.0,142500.0,168000.0,172000.0,189500.0,199850.0,177475.0,240700.0,247000.0,295500.0,330000.0,286225.0,280000.0,245000.0,167000.0,204576.0,281000.0,280000.0,310000.0,405500.0,428500.0,416000.0,500000.0,470000.0,580000.0,450000.0
98166,2,,55800.0,48500.0,,,81100.0,,120500.0,82500.0,101000.0,60000.0,116000.0,118000.0,254950.0,145000.0,121500.0,90000.0,165000.0,325000.0,85975.0,180000.0,255000.0,187000.0,285000.0,1050000.0,359748.0,333000.0,232500.0,290978.0,257000.0,261500.0,329532.0,375000.0,240000.0,269500.0,377500.0,470500.0,455975.0,450000.0,478500.0,
98168,0,57250.0,61500.0,61625.0,59995.0,60000.0,61500.0,66708.0,70500.0,90000.0,100000.0,95000.0,102500.0,104000.0,105000.0,107250.0,117500.0,133200.0,139475.0,155530.0,163650.0,174500.0,185000.0,208250.0,242000.0,276250.0,299000.0,270000.0,219000.0,188300.0,150000.0,165000.0,190000.0,210000.0,255100.0,295000.0,340000.0,380000.0,399950.0,430000.0,510000.0,540000.0
98168,1,61475.0,60000.0,60500.0,70000.0,59500.0,62000.0,75000.0,66475.0,99475.0,92500.0,97000.0,103000.0,96000.0,101750.0,117250.0,115100.0,128000.0,149250.0,155000.0,161150.0,189950.0,179950.0,219500.0,238000.0,270000.0,308000.0,238000.0,220000.0,199950.0,171975.0,163672.0,177192.5,202000.0,265669.0,289000.0,329250.0,380000.0,390000.0,479600.0,499500.0,525000.0
98168,2,57500.0,210750.0,50000.0,49500.0,55000.0,57000.0,61950.0,72997.5,83500.0,106000.0,105500.0,89500.0,95000.0,105500.0,105000.0,113500.0,122300.0,154225.0,162000.0,158750.0,169500.0,190000.0,205000.0,235000.0,285025.0,318000.0,265000.0,195000.0,163750.0,114950.0,149650.0,193107.0,193750.0,280000.0,262500.0,355250.0,372500.0,415000.0,430000.0,483000.0,500000.0
98168,3,,,45000.0,,40000.0,76500.0,50000.0,78000.0,78000.0,125000.0,88000.0,45000.0,89675.0,91392.5,,122500.0,160000.0,,166500.0,,312500.0,223745.0,189425.0,240000.0,236000.0,200971.0,196470.0,,,149628.0,140000.0,238730.5,183000.0,228000.0,349500.0,342500.0,385000.0,304500.0,340000.0,590000.0,
98176,0,,,,,,,,,,,,,,,,,,,,,,321000.0,,,,,,,,,,,,,,,,,,,
