ZipCode,Beds,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98125,5~,68207.5,118500.0,98000.0,89975.0,107000.0,105000.0,117350.0,118975.0,189500.0,165750.0,179475.0,167750.0,165500.0,178000.0,199950.0,201250.0,231500.0,255000.0,269450.0,269975.0,309000.0,299925.0,345000.0,430000.0,588500.0,483250.0,465000.0,435000.0,496500.0,370000.0,476350.0,444500.0,532475.0,550000.0,660000.0,735000.0,810000.0,717500.0,800000.0,1050000.0,873500.0
98126,0~2,50000.0,51550.0,59500.0,55000.0,56500.0,51840.5,60000.0,75950.0,88975.0,91725.0,101551.0,109000.0,110000.0,107000.0,112225.0,123875.0,128475.0,157500.0,177000.0,190026.5,209975.0,229500.0,252000.0,290000.0,319950.0,340000.0,330000.0,304250.0,280000.0,231197.5,240000.0,263001.0,314000.0,347500.0,404250.0,479000.0,510500.0,512500.0,559500.0,610457.5,685000.0
98126,3~4,68000.0,62975.0,57375.0,67450.0,71500.0,77000.0,75975.0,91750.0,129725.0,135000.0,127950.0,136800.0,134975.0,140500.0,146750.0,154000.0,173450.0,206750.0,233000.0,244950.0,257000.0,277500.0,306225.0,369725.0,401000.0,429975.0,409000.0,341500.0,354500.0,321500.0,335000.0,356250.0,415885.0,510000.0,550000.0,610000.0,650000.0,662500.0,719000.0,783000.0,929000.0
98126,5~,,157000.0,66000.0,125000.0,113750.0,83750.0,200000.0,131775.0,172000.0,180000.0,125000.0,153250.0,189000.0,189250.0,175000.0,166995.0,192000.0,214975.0,249900.0,249900.0,346250.0,310000.0,414000.0,410000.0,533500.0,479475.0,502750.0,397500.0,360000.0,469884.0,333500.0,405000.0,530500.0,477500.0,631250.0,751020.0,892500.0,812500.0,834000.0,1055000.0,975000.0
98133,0~2,61000.0,59825.0,61730.0,60000.0,64000.0,61500.0,68150.0,79750.0,100000.0,114975.0,116500.0,115000.0,117500.0,117500.0,125000.0,133884.0,155000.0,165000.0,178000.0,192725.0,209975.0,218000.0,240000.0,275000.0,320000.0,347500.0,310000.0,283975.0,275000.0,225000.0,254000.0,267000.0,304850.0,349950.0,397500.0,463350.0,498000.0,510000.0,549000.0,625000.0,700000.0
98133,3~4,77050.0,79950.0,74875.0,83500.0,81950.0,83993.0,96700.0,111500.0,145000.0,135000.0,136500.0,135000.0,143750.0,145000.0,149750.0,165000.0,180750.0,205000.0,219925.0,229000.0,246500.0,255000.0,279525.0,327500.0,360000.0,389000.0,371000.0,337000.0,309000.0,289000.0,297500.0,330000.0,365000.0,412000.0,482287.5,574000.0,601000.0,600000.0,646250.0,755000.0,910000.0
98133,5~,86900.0,84500.0,117900.0,86750.0,90500.0,97000.0,99950.0,123475.0,155000.0,165000.0,158225.0,145000.0,156000.0,162500.0,167000.0,180659.5,219975.0,217475.0,264500.0,249950.0,275000.0,282475.0,320000.0,376000.0,421750.0,429250.0,425000.0,375950.0,329500.0,342000.0,351064.0,384500.0,397000.0,477000.0,567500.0,624950.0,682500.0,692500.0,740000.0,897500.0,1100000.0
98134,0~2,,,,,,,,,,,,106000.0,,,,,,,165000.0,,,,,,334950.0,,,,,,,,,,,,480000.0,,,,
98134,3~4,,,,,,,,,,,,,,,,,,,228100.0,,269950.0,,,,,,,,,,,,,520000.0,,575000.0,,660000.0,,,
98136,0~2,55000.0,62475.0,57950.0,65750.0,60475.0,62000.0,68625.0,100000.0,120000.0,127850.0,122500.0,128500.0,128750.0,135556.0,140500.0,155000.0,170000.0,193500.0,220450.0,219950.0,245000.0,270050.0,299950.0,354500.0,385000.0,406500.0,355000.0,351125.0,342975.0,315000.0,331000.0,372000.0,377475.0,440000.0,474500.0,530000.0,606000.0,582250.0,630000.0,725000.0,827500.0
98136,3~4,64500.0,88000.0,80500.0,90475.0,90000.0,112500.0,97000.0,125000.0,170000.0,170000.0,163000.0,171000.0,169450.0,170000.0,185750.0,208500.0,232500.0,269997.5,304500.0,298000.0,332500.0,349000.0,405000.0,449950.0,560000.0,584950.0,486500.0,440000.0,479950.0,431500.0,420000.0,474500.0,547500.0,583000.0,658250.0,739000.0,806500.0,780000.0,849000.0,942500.0,1125000.0
98136,5~,,105250.0,85950.0,143500.0,64950.0,255000.0,190000.0,131000.0,198750.0,158500.0,205000.0,185000.0,213250.0,194500.0,229500.0,183250.0,275000.0,295000.0,340000.0,328950.0,366000.0,388650.0,440500.0,574000.0,620000.0,600000.0,603500.0,660025.0,525000.0,625000.0,696500.0,603000.0,815000.0,670000.0,960000.0,900000.0,985000.0,1050000.0,1050000.0,1110000.0,1763000.0
98144,0~2,56625.0,62750.0,53000.0,54000.0,54500.0,48000.0,68000.0,59975.0,80250.0,106000.0,90000.0,106000.0,92000.0,108000.0,112100.0,116250.0,145000.0,165000.0,170000.0,180000.0,215250.0,230000.0,243475.0,301088.0,326500.0,347475.0,322000.0,280000.0,320000.0,249750.0,259000.0,288317.5,399750.0,390000.0,442500.0,591000.0,577750.0,653250.0,725000.0,698000.0,610000.0
98144,3~4,78000.0,80000.0,70250.0,67000.0,71000.0,81000.0,99000.0,104000.0,119250.0,128000.0,135000.0,140000.0,140000.0,139141.5,146000.0,171250.0,179475.0,228000.0,249975.0,278500.0,301000.0,308475.0,370000.0,395000.0,461750.0,470000.0,491000.0,409500.0,472500.0,421600.0,434250.0,465000.0,480000.0,610000.0,600000.0,702500.0,780000.0,823500.0,848888.0,967500.0,1100000.0
98144,5~,179750.0,97000.0,133200.0,88500.0,135000.0,84000.0,172375.0,132500.0,124500.0,216250.0,186500.0,184000.0,142750.0,216950.0,187000.0,192500.0,202500.0,242000.0,357500.0,266500.0,495000.0,335000.0,374500.0,597750.0,660000.0,580000.0,490000.0,490000.0,595000.0,405655.0,371250.0,626625.0,749500.0,653000.0,710000.0,817500.0,1169995.0,934000.0,930000.0,1321500.0,999000.0
98146,0~2,45500.0,49375.0,48000.0,52950.0,53000.0,53500.0,60000.0,58741.0,83225.0,85750.0,85850.0,87000.0,90950.0,90000.0,95000.0,104950.0,112500.0,134225.0,149000.0,151000.0,166000.0,169950.0,199950.0,222000.0,262500.0,273000.0,286500.0,251250.0,181500.0,145000.0,170000.0,185000.0,209950.0,240500.0,263000.0,342611.0,387500.0,415000.0,455000.0,482500.0,555000.0
98146,3~4,67600.0,69000.0,69000.0,74250.0,73700.0,76500.0,75500.0,101500.0,114975.0,125000.0,120000.0,119950.0,120500.0,126500.0,135250.0,140000.0,149700.0,178000.0,185000.0,192250.0,208000.0,223450.0,247000.0,283500.0,327950.0,349975.0,340000.0,308000.0,262750.0,236000.0,215000.0,273081.5,283850.0,330000.0,410000.0,460000.0,510000.0,509600.0,570000.0,650000.0,725000.0
98146,5~,,79950.0,53000.0,74500.0,105000.0,88000.0,120000.0,125000.0,119500.0,210000.0,113750.0,145000.0,129250.0,132000.0,145250.0,146375.0,155000.0,187000.0,210000.0,190860.0,205500.0,242100.0,299950.0,300000.0,386000.0,393100.0,349500.0,406250.0,306750.0,235000.0,325000.0,288959.0,290000.0,382475.0,453500.0,553000.0,607500.0,535000.0,601870.0,787500.0,825000.0
98148,0~2,,59000.0,45000.0,62475.0,63000.0,53725.0,66250.0,109250.0,82000.0,85000.0,94000.0,89950.0,88500.0,104123.0,99500.0,99000.0,119000.0,139000.0,145000.0,145225.0,147500.0,156500.0,209000.0,213950.0,240000.0,250000.0,228975.0,194200.0,195000.0,134950.0,120040.0,166297.0,177000.0,195000.0,249000.0,279500.0,347475.0,321680.0,362000.0,433000.0,
98148,3~4,73000.0,67550.0,68000.0,73000.0,71750.0,79750.0,74950.0,89950.0,122000.0,107000.0,112500.0,113000.0,124500.0,132000.0,125000.0,135000.0,141000.0,178000.0,190000.0,181000.0,200000.0,202000.0,218500.0,262850.0,305000.0,320500.0,300400.0,250700.0,255000.0,187475.0,208000.0,214500.0,251200.0,286500.0,325000.0,350000.0,424950.0,425000.0,475000.0,580000.0,533500.0
98148,5~,,102000.0,,73000.0,87978.0,91750.0,94000.0,105000.0,135000.0,139750.0,143475.0,136950.0,135000.0,134000.0,136500.0,151000.0,179500.0,193712.5,189475.0,235000.0,231500.0,237000.0,269900.0,299000.0,370000.0,424950.0,344750.0,252500.0,298975.0,274000.0,247581.0,289500.0,195150.0,343975.0,383000.0,465000.0,530000.0,475300.0,500000.0,692475.0,675000.0
98155,0~2,45500.0,56000.0,57000.0,60000.0,59975.0,60000.0,66372.5,87950.0,116500.0,102495.0,107950.0,111661.0,117000.0,119250.0,116750.0,130000.0,144975.0,155000.0,172000.0,183000.0,189000.0,210000.0,228500.0,256000.0,300000.0,325000.0,302500.0,279000.0,257000.0,194450.0,201338.5,249975.0,274950.0,320000.0,357400.0,462625.0,482500.0,502500.0,525000.0,645000.0,685000.0
98155,3~4,76000.0,89000.0,78900.0,80000.0,85475.0,87000.0,94950.0,115000.0,138000.0,144000.0,134992.0,139950.0,144500.0,146700.0,152500.0,162950.0,184950.0,192250.0,212000.0,229500.0,240000.0,250000.0,283250.0,321750.0,364850.0,390750.0,365000.0,336500.0,325000.0,290000.0,299000.0,358750.0,358500.0,400000.0,479961.0,565000.0,620000.0,605000.0,659000.0,778000.0,850000.0
98155,5~,74500.0,102975.0,112000.0,94975.0,104000.0,99250.0,129725.0,140000.0,184000.0,165000.0,163500.0,170000.0,165000.0,170975.0,201000.0,195000.0,220000.0,248950.0,280000.0,263750.0,304950.0,299324.5,335975.0,425000.0,500000.0,546500.0,445000.0,382000.0,400000.0,350000.0,372000.0,452500.0,493500.0,535000.0,606500.0,701000.0,732500.0,755000.0,900000.0,1100000.0,1085000.0
98166,0~2,83000.0,67900.0,53000.0,59000.0,55500.0,73000.0,54850.0,127000.0,92000.0,109250.0,97750.0,102000.0,98475.0,112500.0,109500.0,119500.0,132000.0,144000.0,161500.0,160500.0,174750.0,180000.0,210000.0,239950.0,270725.0,304000.0,264990.0,239900.0,213850.0,179000.0,215221.0,250122.0,245694.0,262500.0,310000.0,351250.0,443600.0,447500.0,428000.0,500000.0,530500.0
98166,3~4,77000.0,96000.0,116750.0,97000.0,95000.0,120000.0,122000.0,132000.0,145000.0,150000.0,155000.0,165000.0,161875.0,171000.0,162500.0,195750.0,226000.0,238450.0,244900.0,251000.0,255200.0,285000.0,299925.0,369975.0,415000.0,447900.0,365000.0,365000.0,325000.0,339500.0,322599.5,337500.0,360000.0,402500.0,456050.0,510000.0,600000.0,615000.0,638750.0,772000.0,800000.0
98166,5~,226500.0,95000.0,155500.0,109000.0,124250.0,105750.0,149000.0,184500.0,225000.0,287500.0,207500.0,224250.0,237250.0,191000.0,250000.0,234950.0,284750.0,262000.0,352263.0,345000.0,366000.0,350000.0,417500.0,465000.0,520000.0,577500.0,461750.0,482500.0,433500.0,425250.0,351625.0,499950.0,527475.0,464250.0,611000.0,662500.0,735000.0,835000.0,799900.0,933000.0,1000000.0
98168,0~2,55000.0,54500.0,46250.0,50000.0,52500.0,56500.0,63750.0,55950.0,73000.0,84250.0,84975.0,88500.0,85000.0,87500.0,90000.0,97250.0,113750.0,121500.0,137950.0,143054.0,152450.0,165000.0,179975.0,214475.0,245000.0,242000.0,238000.0,174562.5,160000.0,119950.0,129000.0,152200.0,174500.0,210000.0,245000.0,302500.0,325000.0,332500.0,380000.0,455000.0,455000.0
98168,3~4,60125.0,64650.0,63250.0,62250.0,64590.5,65750.0,68825.0,78000.0,95000.0,104000.0,103750.0,107500.0,109500.0,111000.0,114150.0,124000.0,138500.0,147000.0,162000.0,172000.0,184500.0,196000.0,219975.0,247500.0,285000.0,304975.0,270000.0,230000.0,199950.0,155000.0,168950.0,198323.5,220000.0,270000.0,300000.0,350000.0,390000.0,405000.0,450000.0,525000.0,582500.0
98168,5~,102500.0,62000.0,64375.0,75000.0,81500.0,61000.0,80612.5,92500.0,119500.0,125000.0,124500.0,103250.0,123000.0,115405.0,118500.0,143250.0,149000.0,185000.0,169475.0,185975.0,216750.0,230000.0,251475.0,312000.0,296500.0,385000.0,332500.0,276000.0,226000.0,183942.0,216475.0,248500.0,239975.0,301000.0,382000.0,392500.0,520000.0,500000.0,485000.0,600000.0,700000.0
98176,5~,,,,,,,,,,,,,,,,,,,,,,321000.0,,,,,,,,,,,,,,,,,,,
98177,0~2,63000.0,82000.0,95000.0,82000.0,85250.0,85000.0,110000.0,129950.0,138000.0,145975.0,143000.0,148425.0,150000.0,142500.0,162250.0,173000.0,185000.0,210000.0,223975.0,230000.0,254900.0,277500.0,299000.0,359650.0,407500.0,430500.0,408475.0,341000.0,385000.0,300000.0,345000.0,370000.0,365500.0,449250.0,508750.0,596425.0,615000.0,635000.0,686000.0,772000.0,824000.0
98177,3~4,97250.0,117500.0,113250.0,99995.0,111500.0,119950.0,128125.0,146500.0,191000.0,205000.0,191250.0,192000.0,185000.0,198750.0,190000.0,229500.0,250000.0,287375.0,310050.0,309000.0,322950.0,347500.0,393000.0,420000.0,475000.0,550000.0,489950.0,501000.0,421500.0,426250.0,443500.0,463000.0,557000.0,585000.0,640000.0,710000.0,787000.0,799975.0,900000.0,1039000.0,1090000.0
98177,5~,130000.0,94100.0,117000.0,137500.0,139500.0,147500.0,150250.0,195000.0,239000.0,288500.0,255500.0,250000.0,300000.0,259950.0,287500.0,348000.0,329000.0,318500.0,399950.0,365500.0,430000.0,424250.0,531000.0,575000.0,737500.0,830000.0,541000.0,469000.0,522950.0,525000.0,485000.0,622658.0,722500.0,800000.0,823500.0,775000.0,1050000.0,970000.0,1250000.0,1380000.0,1170000.0
98178,0~2,58000.0,57000.0,54500.0,49475.0,50975.0,54750.0,55000.0,70000.0,76000.0,84000.0,85000.0,85000.0,90000.0,95225.0,92500.0,102500.0,112000.0,133950.0,142300.0,154725.0,162000.0,170000.0,184500.0,217950.0,261000.0,274975.0,241500.0,177500.0,181000.0,138500.0,129500.0,172500.0,200000.0,226000.0,266500.0,305000.0,325500.0,367500.0,398499.5,475000.0,495000.0
98178,3~4,67250.0,70000.0,69975.0,70475.0,72000.0,76000.0,85000.0,87500.0,116800.0,115000.0,114975.0,114925.0,118000.0,120000.0,118000.0,133750.0,160000.0,170000.0,183000.0,200000.0,207000.0,219975.0,240000.0,266500.0,325000.0,343173.5,285000.0,253500.0,240000.0,189927.5,197500.0,230000.0,251700.0,290250.0,356500.0,419500.0,458500.0,461950.0,525000.0,617000.0,630000.0
98178,5~,123000.0,212750.0,110410.0,81062.5,82000.0,87950.0,99450.0,105000.0,98500.0,117500.0,150367.5,129900.0,134000.0,148700.0,157725.0,171000.0,189950.0,190950.0,235000.0,264000.0,249000.0,283750.0,329000.0,319000.0,402000.0,400000.0,367712.5,325000.0,290000.0,255000.0,239000.0,287466.0,287000.0,367200.0,432500.0,494000.0,535000.0,577500.0,670000.0,750000.0,680000.0
98188,0~2,49750.0,49500.0,75000.0,53725.0,57000.0,63125.0,57500.0,64900.0,81950.0,81500.0,87900.0,87000.0,97000.0,95000.0,92217.0,109000.0,116500.0,127750.0,144475.0,146500.0,146162.5,170000.0,175000.0,217500.0,229300.0,259000.0,235000.0,178000.0,193750.0,125199.0,111700.0,153750.0,193000.0,209000.0,238000.0,282500.0,315000.0,340000.0,370000.0,445000.0,512500.0
98188,3~4,70000.0,77000.0,75000.0,67000.0,66000.0,74950.0,74950.0,90250.0,104000.0,112500.0,111250.0,121000.0,122750.0,125000.0,120000.0,129500.0,142000.0,156590.0,173000.0,182500.0,200000.0,210000.0,223000.0,257975.0,295000.0,320000.0,294600.0,232000.0,214500.0,165000.0,179660.0,219450.0,235000.0,272750.0,318950.0,350000.0,404206.0,420000.0,454000.0,551750.0,610000.0
98188,5~,79750.0,96837.5,103990.0,73250.0,74225.0,83952.0,133000.0,97000.0,118500.0,139950.0,132000.0,131250.0,140000.0,135999.5,127000.0,155000.0,167475.0,178500.0,171975.0,206950.0,206250.0,241000.0,245000.0,307225.0,316500.0,379500.0,320000.0,252750.0,210000.0,220433.5,194900.0,240000.0,275000.0,336000.0,390000.0,400000.0,450000.0,480000.0,539950.0,670000.0,842500.0
98198,0~2,70500.0,64000.0,49500.0,80000.0,76500.0,75000.0,70800.0,87500.0,88000.0,107750.0,95000.0,111500.0,97500.0,118000.0,119750.0,121500.0,137500.0,152305.5,149975.0,169000.0,160000.0,175750.0,191000.0,219500.0,269500.0,289250.0,254000.0,224500.0,241000.0,195500.0,175000.0,180000.0,187000.0,255000.0,276750.0,296000.0,337000.0,350000.0,405000.0,441000.0,415000.0
98198,3~4,67000.0,70500.0,76320.0,69000.0,72950.0,79500.0,83655.0,89900.0,114725.0,125000.0,119950.0,123000.0,123000.0,124950.0,132975.0,134950.0,150000.0,159925.0,173000.0,180000.0,195000.0,205000.0,225000.0,259995.0,288000.0,308000.0,284975.0,244750.0,228950.0,202800.0,185000.0,226750.0,250000.0,280000.0,316000.0,359950.0,385000.0,402000.0,450250.0,531000.0,585000.0
98198,5~,60750.0,76000.0,74000.0,79500.0,80475.0,86375.0,82600.0,132475.0,126950.0,120000.0,133750.0,139950.0,144500.0,140000.0,147500.0,142000.0,172000.0,179000.0,211500.0,209032.5,242600.0,237000.0,269168.5,274500.0,336500.0,349750.0,308225.0,266200.0,257500.0,215000.0,195000.0,245475.0,276000.0,328500.0,359944.0,400000.0,491000.0,472000.0,530000.0,644975.0,780000.0
98199,0~2,87500.0,86750.0,95000.0,83000.0,89950.0,90000.0,109025.0,125500.0,178475.0,160000.0,160000.0,159475.0,168000.0,178000.0,176250.0,197500.0,219950.0,259000.0,300000.0,305000.0,331000.0,316000.0,350000.0,424975.0,469500.0,522500.0,513000.0,400000.0,385000.0,380500.0,407350.0,460175.0,501500.0,585000.0,592500.0,711054.0,812850.0,747500.0,860000.0,935000.0,1230000.0
98199,3~4,120000.0,127000.0,105000.0,112000.0,122250.0,124905.0,130250.0,180000.0,242000.0,230000.0,212000.0,210000.0,229000.0,232500.0,230000.0,279900.0,295500.0,342000.0,375000.0,388500.0,417975.0,439000.0,499850.0,600000.0,645000.0,729500.0,656000.0,577500.0,595000.0,515000.0,551000.0,675000.0,709005.5,777000.0,824000.0,957594.5,1080000.0,1050000.0,1180000.0,1325000.0,1740000.0
98199,5~,107250.0,130000.0,163000.0,130000.0,103000.0,247500.0,138000.0,280000.0,262500.0,325000.0,256500.0,302500.0,295000.0,268000.0,326000.0,325250.0,341000.0,550000.0,535000.0,492500.0,525000.0,576000.0,700000.0,753475.0,780000.0,874500.0,965000.0,829500.0,840000.0,700000.0,687000.0,994000.0,1093750.0,1330000.0,942500.0,1365000.0,1780000.0,1650000.0,1900000.0,1850000.0,2200000.0
98224,0~2,,49750.0,27000.0,,50000.0,,,82500.0,64300.0,,82500.0,68000.0,79250.0,65000.0,80000.0,62000.0,107700.0,83000.0,113950.0,125000.0,103000.0,119250.0,133900.0,164250.0,166000.0,215500.0,162000.0,206000.0,237000.0,105500.0,140000.0,102226.5,112636.0,172500.0,194250.0,255000.0,237500.0,,357500.0,400837.5,
98224,3~4,,85000.0,54495.0,,45500.0,39263.0,108700.0,30500.0,,,73500.0,155000.0,85250.0,29228.0,,165000.0,119500.0,107000.0,107475.0,96000.0,101000.0,140000.0,,122500.0,100000.0,234000.0,,97500.0,164000.0,109000.0,137000.0,70000.0,124198.5,97000.0,184100.0,255000.0,372500.0,324500.0,400000.0,281250.0,357500.0
98251,0~2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,
98288,0~2,40975.0,16000.0,32500.0,38000.0,,29500.0,50000.0,33000.0,35000.0,74000.0,36250.0,77250.0,39000.0,38000.0,85500.0,55000.0,60900.0,69000.0,87500.0,100000.0,144000.0,145000.0,101850.0,135250.0,135000.0,197500.0,128500.0,157125.0,169250.0,140000.0,93000.0,130000.0,155000.0,79000.0,135000.0,150000.0,227500.0,260000.0,265000.0,380000.0,1120000.0
98288,3~4,28000.0,30250.0,29500.0,40000.0,42500.0,38750.0,,65600.0,64500.0,38500.0,73875.0,81500.0,69975.0,79500.0,37000.0,132000.0,97500.0,79000.0,132000.0,125000.0,92500.0,104500.0,140000.0,140500.0,161885.0,155000.0,262500.0,128125.0,230000.0,109000.0,152500.0,166250.0,116834.0,160000.0,220500.0,215000.0,247000.0,225000.0,420500.0,332500.0,600000.0
98288,5~,,,36500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000.0,,,333800.0,,,,
98338,5~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075000.0,,
98354,0~2,60000.0,62700.0,,,,,,,,,125000.0,106000.0,,115000.0,105000.0,106778.0,125000.0,,127500.0,,,173000.0,196820.0,187500.0,,93531.0,,250000.0,184975.5,,,,,206000.0,,235000.0,,85000.0,396500.0,,
98354,3~4,65000.0,68100.0,73273.0,,82400.0,81000.0,78450.0,86725.0,110000.0,127500.0,123000.0,125000.0,131250.0,133450.0,142000.0,143650.0,163245.0,159950.0,155000.0,188000.0,199250.0,208750.0,251975.0,288500.0,317500.0,294450.0,250258.0,237500.0,242500.0,216750.0,217000.0,257984.0,246950.0,328450.0,305000.0,350000.0,356000.0,385350.0,420000.0,533500.0,567500.0
98354,5~,,,,,82500.0,,,,,,139950.0,134950.0,,142000.0,,,152000.0,151642.5,179250.0,196000.0,,,316975.0,280000.0,349950.0,,459500.0,263826.0,360000.0,,,370000.0,327650.0,,,,,,480000.0,845000.0,
98405,3~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864339.0,1197155.0,,
98405,5~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958806.0,,,
98422,3~4,,,,,,,,62900.0,,,,,,303950.0,,,,,,,,,,,,,,,,161200.0,,,,,,,,,,,
98422,5~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920000.0,,,,
98455,5~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044293.0,
98952,3~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399466.0,,
98956,3~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165000.0,,
99019,3~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345950.0,,,,,,,,,,,,
