ZipCode,Condition,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98053,3,58200.0,102500.0,120000.0,88950.0,124750.0,148000.0,176527.0,204832.5,299000.0,285000.0,225000.0,285250.0,318000.0,317900.0,321000.0,357000.0,399950.0,419000.0,427350.0,388660.0,375003.5,410665.0,435000.0,532271.0,623995.0,661085.0,645000.0,521250.0,544335.0,543500.0,559724.0,628250.0,695000.0,699500.0,749975.0,855350.0,944500.0,955000.0,950000.0,1290000.0,1372500.0
98053,4,210000.0,104425.0,138725.0,135000.0,142000.0,156750.0,153500.0,160000.0,260000.0,210000.0,225500.0,237500.0,236975.0,253325.0,289000.0,274950.0,303500.0,340000.0,357500.0,367750.0,366000.0,383950.0,439000.0,548950.0,565000.0,696000.0,537500.0,446000.0,492000.0,415000.0,537000.0,545000.0,620000.0,713000.0,727000.0,828500.0,945000.0,827000.0,1085000.0,1355000.0,1600000.0
98053,5,,77000.0,86000.0,82250.0,,78000.0,142500.0,151000.0,,115000.0,185000.0,209475.0,280000.0,289900.0,233500.0,239990.0,252475.0,319000.0,322730.0,332500.0,305000.0,385000.0,299000.0,356250.0,536250.0,607000.0,880000.0,389000.0,358000.0,522500.0,490475.0,524500.0,395750.0,588000.0,559000.0,690000.0,767444.0,771000.0,915000.0,1308000.0,
98054,3,,,,,,,,,,,,,,,,,,,,,,,,345990.0,,,,,,,,,,,,,,,,,
98055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446117.0,245000.0,,,,
98055,2,,,,,,,,107000.0,,129997.0,,82000.0,,375000.0,151325.0,,,,143000.0,,,,187000.0,,,275000.0,230000.0,,,,,,209350.0,,,330000.0,,,,510000.0,477500.0
98055,3,73700.0,84000.0,81725.0,82500.0,85000.0,91000.0,103000.0,119000.0,149995.0,132750.0,138000.0,144975.0,152500.0,174000.0,159925.0,160000.0,180000.0,199900.0,216500.0,227000.0,242000.0,240000.0,269950.0,329975.0,393500.0,379475.0,349000.0,290000.0,264475.0,242950.0,238325.0,271000.0,285000.0,328000.0,355000.0,417000.0,445000.0,466500.0,519500.0,630000.0,750000.0
98055,4,71500.0,80427.5,73475.0,82500.0,88975.0,89000.0,79950.0,102000.0,139950.0,126500.0,129225.0,133600.0,139725.0,140500.0,135000.0,148500.0,154250.0,168500.0,193500.0,187500.0,203950.0,230475.0,240765.0,265000.0,345000.0,345500.0,312000.0,261000.0,253632.5,219750.0,218950.0,265000.0,269950.0,325000.0,350000.0,423000.0,475000.0,453000.0,525000.0,615000.0,757500.0
98055,5,60000.0,,88990.0,55000.0,85000.0,,89950.0,86750.0,44750.0,70000.0,122500.0,116750.0,118000.0,112000.0,100500.0,130000.0,157000.0,158750.0,150650.0,200000.0,210000.0,208465.0,248000.0,279687.5,309750.0,323000.0,289950.0,229900.0,312750.0,275000.0,250000.0,227500.0,310000.0,299950.0,379950.0,360000.0,432500.0,433500.0,530000.0,600000.0,612000.0
98056,1,,,,,,,,28000.0,,,,,,,,,,,,,,,,145000.0,,,,,,,,,,225000.0,,,,,287862.0,385000.0,
98056,2,46875.0,61950.0,,122000.0,,,51000.0,85000.0,156000.0,,,,75833.0,126750.0,107600.0,187780.5,282000.0,143500.0,,210000.0,159900.0,,179000.0,1000.0,770000.0,,,,,268500.0,,,,470000.0,151503.0,192000.0,480000.0,515000.0,,799900.0,461000.0
98056,3,69900.0,75250.0,73425.0,75000.0,81475.0,73900.0,93950.0,139950.0,182000.0,129950.0,175827.0,187750.0,174725.0,170237.5,204450.0,190850.0,226750.0,250250.0,291000.0,290972.0,278000.0,283810.0,317909.0,372750.0,414425.0,429950.0,416250.5,339975.0,350000.0,315000.0,345500.0,399950.0,415000.0,425000.0,480000.0,686000.0,590000.0,600000.0,699950.0,765000.0,800000.0
98056,4,81250.0,76990.0,63000.0,69500.0,72200.0,83500.0,84250.0,113000.0,150000.0,127500.0,120000.0,128000.0,131100.0,137500.0,140000.0,140000.0,164900.0,175000.0,194475.0,204950.0,213186.0,235000.0,253900.0,294000.0,345000.0,354000.0,321250.0,283500.0,278000.0,264000.0,243900.0,309000.0,300000.0,374000.0,400000.0,450000.0,495000.0,520000.0,611100.0,772500.0,795000.0
98056,5,53700.0,78000.0,59000.0,67975.0,75000.0,67000.0,86000.0,89500.0,135000.0,135000.0,127950.0,123000.0,124900.0,124925.0,152000.0,143475.0,164950.0,154250.0,189900.0,189950.0,200000.0,219950.0,231000.0,285000.0,328000.0,390000.0,352650.0,286250.0,238000.0,239750.0,228500.0,320000.0,315000.0,335975.0,350000.0,432000.0,477000.0,451000.0,499500.0,686500.0,840550.0
98057,2,,,,,69949.0,,151000.0,52000.0,,,165900.0,,102975.0,83000.0,,,,,150000.0,,155000.0,,,,245050.0,,,,,,,,,,,,270000.0,,,271000.0,
98057,3,57975.0,43500.0,68000.0,53475.0,60500.0,62000.0,78750.0,74251.0,118975.0,92500.0,91000.0,112000.0,102500.0,131000.0,116950.0,123700.0,134000.0,148685.0,164975.0,157000.0,175500.0,184500.0,343250.0,291500.0,345000.0,366000.0,334700.0,349950.0,279500.0,269000.0,295001.0,233000.0,238000.0,305000.0,339000.0,360000.0,413750.0,496000.0,583500.0,517500.0,823000.0
98057,4,,66950.0,76750.0,44500.0,65000.0,73750.0,68500.0,69250.0,86000.0,90000.0,106050.0,100000.0,101000.0,106500.0,114950.0,122050.0,131500.0,147500.0,150000.0,176500.0,182000.0,210000.0,215000.0,228000.0,262500.0,333000.0,283000.0,246900.0,257500.0,177000.0,195000.0,233900.0,224900.0,276000.0,317350.0,406500.0,420200.0,425000.0,457875.0,577300.0,563500.0
98057,5,,,45000.0,,,65194.0,43200.0,103000.0,90000.0,,98000.0,,94000.0,91500.0,125250.0,107000.0,135000.0,125000.0,147000.0,147500.0,183000.0,166800.0,188500.0,296950.0,255000.0,455000.0,320350.0,232500.0,252625.0,158500.0,187475.0,220720.0,260000.0,225000.0,299500.0,351000.0,460000.0,407000.0,465000.0,546500.0,680000.0
98058,1,,,,,,,,,,,,,,,,,,,,,,,155000.0,,,575000.0,,,,,,,,190000.0,,,,,435000.0,,
98058,2,72700.0,70990.0,,86900.0,90000.0,80250.0,79500.0,30000.0,,,123475.0,120900.0,131950.0,75000.0,184950.0,195000.0,99235.5,175000.0,,166500.0,,242000.0,164000.0,267495.0,330000.0,,,,,125150.0,,,,,,310000.0,240000.0,237500.0,,325000.0,
98058,3,80000.0,87000.0,84995.0,88000.0,92490.0,110800.0,105975.0,122950.0,159000.0,169950.0,155000.0,154250.0,154350.0,154000.0,156000.0,174000.0,208600.0,218000.0,230000.0,229950.0,250000.0,271632.0,300000.0,330000.0,374475.0,394450.0,370000.0,330000.0,303250.0,265000.0,270000.0,305000.0,340000.0,355000.0,400000.0,450000.0,475000.0,528000.0,544000.0,674975.0,786500.0
98058,4,76475.0,76500.0,75152.0,90875.0,91944.0,88500.0,91950.0,109500.0,144000.0,137000.0,130500.0,135900.0,138500.0,140000.0,147800.0,157000.0,161100.0,183890.0,191500.0,204000.0,216900.0,227500.0,249500.0,285000.0,334950.0,345874.5,313500.0,290000.0,255000.0,227500.0,231500.0,269000.0,290000.0,337250.0,380000.0,428225.0,460000.0,475000.0,525000.0,651000.0,770000.0
98058,5,64950.0,65750.0,99950.0,62975.0,86000.0,67975.0,65000.0,92500.0,120000.0,132825.0,121000.0,133500.0,129900.0,129497.5,136638.5,143950.0,151300.0,163950.0,159950.0,185000.0,191000.0,203500.0,211500.0,258215.0,316450.0,335000.0,313250.0,248000.0,217700.0,232475.0,182500.0,240516.5,260000.0,293002.0,352000.0,380000.0,412500.0,442500.0,502500.0,600000.0,692500.0
98059,1,,,,,,,,,,,117500.0,,,,139900.0,,,,,,50000.0,,80000.0,,700000.0,50000.0,,,,,,,,1550000.0,,172250.0,,,,240000.0,
98059,2,,,,,,97825.0,,65000.0,89000.0,126000.0,,125000.0,,155000.0,,88150.0,119500.0,,,,294000.0,,270500.0,238750.0,379000.0,218250.0,410000.0,,,175000.0,,,285000.0,,200000.0,387000.0,292663.5,314000.0,,565025.0,
98059,3,73750.0,83250.0,79000.0,83500.0,86750.0,96000.0,125000.0,139120.0,210750.0,220415.0,204500.0,196500.0,196500.0,196250.0,220950.0,229000.0,231670.0,272000.0,289500.0,285521.0,331500.0,336788.0,365282.5,415050.0,476950.0,534990.0,500000.0,442975.0,447547.0,410000.0,403000.0,460000.0,479500.0,589000.0,634950.0,680000.0,751000.0,725000.0,781250.0,920000.0,987000.0
98059,4,78500.0,78075.0,75000.0,76700.0,82000.0,82500.0,86000.0,124350.0,148000.0,140500.0,139000.0,139949.0,143212.0,145000.0,159000.0,165000.0,183000.0,197500.0,214000.0,230000.0,235500.0,246000.0,270000.0,325450.0,350000.0,377000.0,335000.0,308000.0,277226.5,259400.0,265000.0,320000.0,333000.0,350000.0,425000.0,490000.0,505000.0,540000.0,565000.0,740000.0,915000.0
98059,5,78800.0,77865.0,82925.0,76000.0,69725.0,73500.0,90731.0,98950.0,125000.0,138975.0,135250.0,123000.0,141900.0,129900.0,138500.0,151500.0,165500.0,184000.0,196950.0,193100.0,214012.0,226975.0,254475.0,284950.0,330000.0,347475.0,363000.0,302495.0,310250.0,219950.0,240000.0,288015.5,311000.0,342800.0,407000.0,487500.0,527000.0,499500.0,575000.0,735000.0,850000.0
98063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,,,,,,447000.0,,,,,701000.0,
98065,1,,,,,,,,,,,,,,,,,,120000.0,,,,,,,,230000.0,,,,,65000.0,,,,,,,,,,
98065,2,57500.0,50000.0,,,,84900.0,,,,,89500.0,,98000.0,114944.0,157500.0,,187000.0,149000.0,160000.0,,235750.0,198500.0,119375.0,,575000.0,,1250.0,,,,200912.5,,,287942.5,215000.0,,150000.0,361250.0,,469195.0,940000.0
98065,3,,100000.0,34000.0,77500.0,79000.0,65000.0,83000.0,72225.0,120000.0,117500.0,105500.0,137475.0,144500.0,137000.0,133000.0,174725.0,259675.0,293000.0,295690.0,345200.0,329998.0,344872.0,383950.0,479225.0,471900.0,496950.0,529900.0,470750.0,460000.0,402000.0,394500.0,417000.0,479750.0,522000.0,585000.0,675000.0,690000.0,707250.0,780250.0,978500.0,1032500.0
98065,4,40000.0,90000.0,,62300.0,63000.0,47000.0,87500.0,,125000.0,135000.0,101750.0,117500.0,132875.0,135000.0,124900.0,187475.0,157000.0,264431.0,227144.0,199950.0,211500.0,273548.0,284997.5,332500.0,415477.5,352500.0,360000.0,301625.0,374000.0,405000.0,235000.0,288000.0,356000.0,440629.0,434000.0,595000.0,605000.0,625000.0,637500.0,950000.0,1155000.0
98065,5,,,52250.0,60475.0,,,46000.0,,,,86649.0,136500.0,85000.0,123000.0,126950.0,126500.0,155000.0,175000.0,131500.0,167500.0,207500.0,239475.0,189000.0,247500.0,324500.0,380000.0,355000.0,175000.0,152500.0,194000.0,215000.0,243500.0,358000.0,319950.0,350000.0,422500.0,495000.0,470000.0,600000.0,697000.0,
98068,3,,,,,105000.0,228750.0,125500.0,,97125.0,145000.0,144000.0,179950.0,,189000.0,153500.0,,,,,254050.0,,334975.0,420000.0,,,664000.0,435000.0,,550000.0,325000.0,323375.0,283500.0,525000.0,340000.0,550000.0,500000.0,605000.0,692915.0,553250.0,,
98068,4,,114000.0,,,,79950.0,125000.0,205000.0,,190000.0,225000.0,200000.0,149950.0,190250.0,168442.0,205000.0,310000.0,282500.0,300000.0,275000.0,420000.0,325000.0,329000.0,380000.0,450000.0,586000.0,,194250.0,560000.0,347500.0,380000.0,450000.0,384909.0,,547500.0,459000.0,582500.0,,575000.0,878000.0,
98070,1,,,53000.0,37000.0,86500.0,,42000.0,39500.0,42500.0,,,,,,135000.0,,270000.0,,,415000.0,421000.0,70000.0,,169000.0,995000.0,314500.0,,,350000.0,,285000.0,,139004.5,702500.0,,141550.0,241000.0,331750.0,85000.0,257375.0,
98070,2,,67000.0,2500.0,,35000.0,65000.0,26000.0,,32000.0,134200.0,52500.0,,122500.0,88399.5,120000.0,150000.0,157000.0,300000.0,162500.0,,175000.0,350000.0,85000.0,292250.0,295000.0,175000.0,135000.0,,129847.0,450000.0,,,268489.0,370000.5,399000.0,575000.0,506250.0,548500.0,565000.0,509250.0,
98070,3,67500.0,96250.0,77000.0,66700.0,67750.0,66000.0,91750.0,102500.0,161500.0,145000.0,183750.0,179500.0,162000.0,190000.0,198500.0,197750.0,238000.0,246750.0,264250.0,260000.0,278400.0,300000.0,345125.0,381500.0,457500.0,465000.0,435000.0,400000.0,384000.0,318000.0,352500.0,392000.0,385000.0,462500.0,499000.0,570000.0,575000.0,618250.0,699500.0,750000.0,868000.0
98070,4,97500.0,61875.0,66500.0,72975.0,90000.0,102500.0,102000.0,103462.5,138250.0,200000.0,158750.0,168750.0,190000.0,164000.0,187250.0,184000.0,222000.0,228000.0,245000.0,270500.0,279500.0,300350.0,325750.0,430000.0,391000.0,485000.0,455000.0,416000.0,310000.0,297500.0,341500.0,378000.0,385000.0,462250.0,505000.0,582000.0,672500.0,582500.0,695000.0,810000.0,797500.0
98070,5,77000.0,86750.0,56000.0,82500.0,86000.0,99500.0,85000.0,90000.0,134500.0,205500.0,219000.0,175000.0,345000.0,195000.0,165087.5,219700.0,234512.5,295500.0,290000.0,249250.0,357500.0,367000.0,400000.0,409500.0,520000.0,590000.0,632000.0,319000.0,418000.0,596000.0,331000.0,390000.0,426867.0,459900.0,584000.0,505000.0,712000.0,620500.0,667500.0,1100000.0,1100000.0
98072,2,,,,60000.0,,,206000.0,211946.5,,,131250.0,152000.0,179995.0,218900.0,185000.0,216000.0,196325.0,376000.0,83956.5,445000.0,494500.0,178470.0,498950.0,300000.0,,399950.0,,,425000.0,,245000.0,,,438000.0,,,492500.0,,594000.0,462500.0,
98072,3,95000.0,110000.0,115000.0,137000.0,130350.5,122500.0,139375.0,180000.0,211995.0,189000.0,219446.5,213725.0,226675.0,227000.0,265000.0,278000.0,285000.0,326000.0,330500.0,335000.0,315000.0,335700.0,414975.0,450000.0,564800.0,579950.0,525000.0,455000.0,498000.0,459000.0,430000.0,524950.0,540000.0,575000.0,677000.0,699000.0,855000.0,789900.0,850000.0,1090000.0,1525000.0
98072,4,92970.0,96725.0,121000.0,104500.0,105848.0,131735.0,114500.0,172500.0,227596.0,219145.0,183750.0,208475.0,195000.0,201250.0,206975.0,246500.0,266500.0,297450.0,305000.0,310400.0,348500.0,361300.0,355000.0,449250.0,519500.0,528500.0,557000.0,472000.0,414000.0,449500.0,460000.0,513950.0,540250.0,520694.0,669000.0,700000.0,800000.0,768000.0,877500.0,1130000.0,1370000.0
98072,5,91950.0,86495.0,84950.0,100000.0,94600.0,102500.0,76920.0,94500.0,180500.0,192750.0,170000.0,184000.0,158500.0,165000.0,205000.0,245000.0,243500.0,210000.0,261750.0,246550.0,275000.0,264500.0,322500.0,330250.0,502500.0,422975.0,400000.0,345000.0,358250.0,376950.0,369518.0,394000.0,425000.0,444250.0,625000.0,718000.0,675000.0,685000.0,805000.0,1050000.0,1695000.0
98074,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,
98074,2,,146620.0,,177000.0,132000.0,,128000.0,101950.0,,,126200.0,185000.0,160250.0,,197000.0,320000.0,160000.0,179950.0,87500.0,,,265000.0,390000.0,,708500.0,,,,,212500.0,,316850.0,,450000.0,705000.0,642500.0,1300000.0,925000.0,814000.0,1380000.0,
98074,3,95339.0,126500.0,124075.0,139500.0,144500.0,134992.0,142000.0,174000.0,235000.0,210000.0,214975.0,224950.0,234250.0,249950.0,248500.0,281000.0,326000.0,342725.0,367000.0,380000.0,405000.0,431688.0,470000.0,526500.0,625000.0,645750.0,630000.0,555000.0,561500.0,540000.0,529950.0,630000.0,675000.0,712000.0,790000.0,880000.0,1003000.0,922000.0,1090000.0,1422500.0,1780000.0
98074,4,92000.0,93235.0,108225.0,109500.0,115000.0,154219.0,135225.0,154750.0,215700.0,202000.0,194500.0,201000.0,225250.0,227000.0,238000.0,256975.0,289950.0,318225.0,305000.0,337475.0,347500.0,355975.0,370000.0,450500.0,533000.0,575000.0,539475.0,447000.0,473000.0,448000.0,470000.0,546000.0,570000.0,627150.0,685000.0,835500.0,880000.0,885500.0,992750.0,1310000.0,1897500.0
98074,5,75130.0,82950.0,126225.0,127425.0,114725.0,145250.0,154862.5,173500.0,227025.0,187000.0,179900.0,178500.0,207000.0,200500.0,210925.0,209950.0,230000.0,274500.0,295000.0,265000.0,292000.0,305500.0,345000.0,379975.0,500000.0,480000.0,452555.0,393250.0,320750.0,475000.0,397200.0,499975.0,467400.0,569124.0,665000.0,700000.0,888750.0,887500.0,930000.0,1460000.0,1541000.0
98075,1,,,,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98075,2,,,,,,,81200.0,,,,,187975.0,,138333.5,247000.0,,,,300000.0,279900.0,900000.0,,,,,,,,,,,,,,,,500000.0,,530000.0,820000.0,
98075,3,118225.0,126500.0,136750.0,112000.0,119900.0,135000.0,157000.0,259500.0,322000.0,291250.0,272500.0,309000.0,310000.0,350000.0,358900.0,385450.0,412950.0,437650.0,471250.0,421000.0,479450.0,478990.0,530000.0,594394.0,733725.0,760000.0,705000.0,605000.0,616320.0,590000.0,601000.0,695000.0,722000.0,765000.0,874500.0,1010000.0,1092000.0,1049000.0,1185000.0,1562000.0,2125000.0
98075,4,108250.0,105500.0,115700.0,102500.0,122500.0,105000.0,143250.0,230000.0,288115.0,185875.0,246750.0,259950.0,243000.0,253687.0,295325.0,361975.0,340000.0,390000.0,364250.0,425000.0,422750.0,419500.0,435000.0,540000.0,615000.0,594500.0,675000.0,550000.0,566500.0,539950.0,589150.0,600500.0,637500.0,650050.0,845000.0,850000.0,962500.0,965000.0,1130000.0,1543994.0,2100750.0
98075,5,,,143500.0,,118000.0,112000.0,99950.0,124950.0,336000.0,245375.0,201500.0,235000.0,228000.0,369500.0,317000.0,445225.0,342550.0,403500.0,419000.0,290000.0,647500.0,547500.0,479250.0,501000.0,715000.0,965000.0,540000.0,445000.0,390000.0,617500.0,513850.0,492000.0,661250.0,717000.0,707000.0,860000.0,861000.0,849950.0,1022500.0,1447500.0,2625000.0
98077,1,,,,,,,,,,,,,,,,149900.0,,,,,800000.0,,,,,,,,,,,,,,,,350000.0,360000.0,,165000.0,
98077,2,,150000.0,,,,69500.0,,147950.0,140000.0,151500.0,170725.0,194875.0,190000.0,204950.0,,374950.0,242550.0,248750.0,215000.0,,251000.0,361000.0,,1195000.0,,,482750.0,320000.0,,,,,383250.0,,192000.0,351000.0,136802.0,,568000.0,1109000.0,
98077,3,100000.0,90975.0,115725.0,118500.0,117000.0,126475.0,161600.0,184500.0,325000.0,295000.0,297500.0,314950.0,314950.0,315000.0,328750.0,354500.0,403990.0,424225.0,461000.0,449950.0,535000.0,505000.0,559950.0,645000.0,768000.0,720000.0,647500.0,620000.0,655125.0,611000.0,580000.0,630000.0,641609.5,725000.0,782000.0,904500.0,870000.0,1012500.0,1077500.0,1319500.0,2045000.0
98077,4,92393.0,105500.0,106850.0,135000.0,113500.0,139950.0,177250.0,176000.0,207500.0,216000.0,265750.0,254900.0,252450.0,291500.0,293367.5,295000.0,314950.0,337000.0,367750.0,391000.0,350000.0,359000.0,437000.0,542000.0,542000.0,665000.0,630000.0,475000.0,555500.0,467000.0,577250.0,575000.0,610000.0,610000.0,725000.0,776250.0,845000.0,942500.0,1085000.0,1200000.0,1550000.0
98077,5,,,108250.0,116800.0,119500.0,102750.0,124820.0,192000.0,343262.5,,198750.0,199000.0,190000.0,200475.0,247500.0,143000.0,336100.0,284500.0,402500.0,325750.0,470625.0,350000.0,366500.0,400000.0,525000.0,585750.0,240000.0,329000.0,425000.0,288000.0,475500.0,497225.0,458000.0,599500.0,602600.0,792250.0,787500.0,773475.0,989000.0,1377500.0,
98079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305276.0,,,,,,,,632000.0,,,
98083,3,,,,,,,,,,,,,,,,,,,,340000.0,,,,,,,,505000.0,,,,,,,,,,,,,
98085,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092637.0,,,
98092,1,,,,,,,,,,,,,,,,,,360000.0,,,,,,375000.0,,,,,,,,,,,,,,,,100000.0,
98092,2,,,55650.0,115000.0,,103580.5,60000.0,76500.0,,,,,,193750.0,245000.0,83850.0,,80000.0,4000.0,350000.0,,118500.0,156250.0,,,,117000.0,,,,172000.0,140000.0,381587.0,115000.0,215000.0,,345000.0,205765.5,326500.0,400000.0,
98092,3,87758.0,72500.0,77125.0,105000.0,87450.0,91200.0,127400.0,127950.0,145000.0,158250.0,150900.0,146750.0,165540.0,172250.0,178675.0,185700.0,194000.0,215000.0,216000.0,229447.5,237000.0,247395.0,266568.5,325000.0,374950.0,375000.0,350750.0,299975.0,285000.0,250000.0,249497.5,281106.5,305000.0,337500.0,359500.0,400000.0,439950.0,450000.0,500000.0,600000.0,700044.0
98092,4,80000.0,81250.0,78975.0,88000.0,93250.0,96500.0,91975.0,125200.0,137500.0,143500.0,132500.0,134950.0,150475.0,139975.0,166300.0,157400.0,173000.0,167000.0,189949.0,195000.0,208650.0,210000.0,242701.5,275000.0,312000.0,328975.0,280000.0,244674.5,267500.0,226800.0,223725.0,239500.0,260000.0,305000.0,338975.0,361940.0,430000.0,433000.0,496250.0,590000.0,650000.0
98092,5,105000.0,85250.0,93500.0,82406.0,96000.0,69950.0,102000.0,98000.0,139250.0,140000.0,127450.0,120250.0,132975.0,163000.0,146475.0,146950.0,175000.0,187000.0,144475.0,244975.0,205000.0,207500.0,231907.0,282000.0,284975.0,331250.0,278000.0,220500.0,272000.0,206000.0,175000.0,209051.0,231000.0,263750.0,334993.0,359900.0,341500.0,391900.0,456000.0,635453.5,737450.0
98097,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303450.0,,,,,,,,,,
98102,2,139250.0,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840000.0,1450000.0,
98102,3,114500.0,165000.0,129750.0,110000.0,169000.0,179000.0,183000.0,330000.0,292600.0,262000.0,255000.0,238000.0,252000.0,272500.0,323500.0,360000.0,395000.0,423375.0,449650.0,475000.0,460000.0,476000.0,599000.0,845000.0,737000.0,770500.0,708000.0,582000.0,680000.0,670000.0,721500.0,805310.0,818000.0,810500.0,1130000.0,1204000.0,1439000.0,1237000.0,1500000.0,1425000.0,1618000.0
98102,4,,194000.0,108000.0,147000.0,188500.0,108500.0,151575.0,249950.0,392500.0,465000.0,255000.0,282000.0,265750.0,317500.0,357225.0,370000.0,399950.0,450000.0,530000.0,735000.0,565000.0,648000.0,597500.0,720000.0,723750.0,701900.0,735000.0,657500.0,814500.0,749000.0,850000.0,800000.0,806750.0,1015000.0,992500.0,1362000.0,1483500.0,1355000.0,1325500.0,1500000.0,1750000.0
98102,5,,230000.0,92500.0,132500.0,155000.0,255000.0,160000.0,310250.0,,680000.0,290000.0,309000.0,299000.0,303500.0,392000.0,305000.0,472475.0,551000.0,707500.0,517000.0,707250.0,704450.0,1075000.0,850000.0,772500.0,1175000.0,1419975.0,760000.0,780000.0,781500.0,820000.0,975000.0,1090000.0,1134000.0,1275000.0,1690000.0,1600000.0,1750000.0,1975000.0,1850000.0,1450000.0
98103,1,,,,,59500.0,91500.0,82500.0,,,,,,,,,,,,,,,,,,285000.0,,,271122.5,,,,,,,,550000.0,680000.0,383000.0,730000.0,340000.0,
98103,2,66456.5,81500.0,,64000.0,64000.0,68200.0,63250.0,117500.0,145750.0,75000.0,107000.0,129000.0,110000.0,130000.0,141000.0,175000.0,123975.0,,192500.0,342100.0,280000.0,274055.0,220000.0,415000.0,,334950.0,,,230000.0,340000.0,219000.0,310000.0,488000.0,478000.0,507000.0,518000.0,470000.0,450000.0,576000.0,725000.0,625000.0
98103,3,67950.0,79500.0,69500.0,74750.0,77950.0,88500.0,90000.0,120000.0,157000.0,143250.0,147900.0,149475.0,160000.0,163000.0,171325.0,189950.0,223500.0,259950.0,279750.0,299975.0,302000.0,319750.0,391000.0,420000.0,483000.0,519250.0,485000.0,440000.0,403000.0,409000.0,423000.0,524950.0,525000.0,600000.0,680250.0,750000.0,835000.0,825000.0,824214.0,908250.0,1082500.0
98103,4,78750.0,82000.0,71700.0,72500.0,81950.0,89000.0,96000.0,120500.0,190120.0,159000.0,155500.0,150000.0,159995.0,167500.0,179000.0,195000.0,229950.0,268000.0,298550.0,299950.0,334000.0,355000.0,389000.0,438500.0,532500.0,570000.0,540500.0,447000.0,457125.0,454950.0,475000.0,559000.0,605000.0,655000.0,680000.0,812000.0,854300.0,872500.0,905000.0,1000000.0,1332500.0
98103,5,83500.0,75725.0,65000.0,82000.0,82500.0,85500.0,80125.0,123900.0,163250.0,170225.0,150750.0,157000.0,173000.0,185000.0,177000.0,199000.0,230000.0,291250.0,308000.0,328000.0,337500.0,352950.0,420000.0,468000.0,508000.0,580500.0,595000.0,532500.0,493000.0,527500.0,535000.0,619000.0,665000.0,710000.0,770000.0,927000.0,977000.0,900000.0,1020000.0,1201500.0,1438500.0
98104,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630300.0,,,,,,
98105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931250.0,
98105,2,72500.0,,,46750.0,46825.0,,,78000.0,129500.0,,128500.0,131500.0,,158000.0,168500.0,,,,230403.0,310000.0,232000.0,185010.0,,,478000.0,,489000.0,,,,,,300000.0,,573750.0,630206.0,1165000.0,,705000.0,945000.0,2160000.0
98105,3,127500.0,90500.0,89200.0,87000.0,105000.0,98750.0,129375.0,145000.0,227500.0,189000.0,178250.0,186000.0,186000.0,189475.0,200000.0,216500.0,263000.0,286500.0,326725.0,340000.0,365000.0,355000.0,414500.0,536200.0,547725.0,621750.0,585000.0,660000.0,605000.0,495000.0,595000.0,585000.0,725000.0,700064.0,812000.0,895000.0,1067500.0,997500.0,1190000.0,995000.0,1280000.0
98105,4,89500.0,162000.0,118250.0,100000.0,125000.0,136000.0,150000.0,162000.0,232500.0,315000.0,179225.0,187500.0,181875.0,190000.0,216500.0,239725.0,275000.0,300000.0,361000.0,359475.0,375000.0,398225.0,422500.0,499000.0,555500.0,632500.0,601250.0,510000.0,572500.0,550000.0,578000.0,632500.0,627500.0,740000.0,830000.0,892500.0,975000.0,934000.0,1090000.0,1100000.0,1317500.0
98105,5,85500.0,110000.0,71250.0,117000.0,94750.0,97500.0,132000.0,155000.0,169000.0,188000.0,171000.0,180000.0,178000.0,225975.0,203750.0,248500.0,258000.0,320000.0,320750.0,358500.0,360500.0,425000.0,487500.0,513000.0,600000.0,710500.0,640750.0,592000.0,555000.0,565000.0,640000.0,639000.0,731000.0,860000.0,862500.0,933000.0,1100000.0,1080000.0,1218475.0,1250000.0,1500000.0
98106,1,,,,,,,,57500.0,68500.0,,82500.0,,,105000.0,11165.0,114000.0,116900.0,,189950.0,,,,,,,,,,,,,,357500.0,,,154975.0,245000.0,300000.0,390000.0,542500.0,884000.0
98106,2,,60725.0,22750.0,,,66250.0,39500.0,44000.0,,65000.0,66978.5,63500.0,86500.0,61950.0,80000.0,84812.0,41500.0,134000.0,140500.0,182950.0,165000.0,,205000.0,222300.0,253500.0,286000.0,330000.0,,195000.0,,,138351.0,105000.0,242500.0,240350.0,,86628.0,385000.0,395000.0,420000.0,731000.0
